srg,trg,w
3848,5256,1
3848,5271,1
3848,5277,2
3848,5283,1
3848,5286,1
3848,5289,1
3848,5319,1
3848,5334,2
3848,5384,1
3848,5386,4
3848,5392,1
3848,5393,2
3848,5395,1
3848,5401,1
3848,5408,1
3848,5412,2
3848,5416,1
3848,5461,1
3848,5483,1
3848,5497,1
3848,5504,1
3848,5529,1
3848,5543,1
3848,5611,2
3848,5622,1
3848,5681,1
3848,5726,1
3848,5761,1
3848,6025,1
3848,7173,1
3848,7335,1
3848,8556,1
3848,8645,1
3848,8653,1
3848,8674,1
3848,8960,1
3848,9150,1
3848,10454,1
3848,10481,1
3848,10486,1
3848,10525,1
3848,10543,1
3848,10546,1
3848,10554,1
3848,10555,1
3848,10567,1
3848,10569,1
3848,10576,1
3848,10584,1
3848,10589,1
3848,10605,1
3848,10625,1
3848,10759,1
3848,10775,1
3848,10784,1
3848,10786,1
3848,11169,1
3848,11173,1
3848,11199,1
3848,11204,2
3848,11217,1
3848,11353,2
3848,11355,2
3848,11356,4
3848,11357,1
3848,11487,1
3848,11935,2
3848,12046,1
3848,12398,3
3848,12404,1
3848,12405,1
3848,12419,1
3848,12428,1
3848,12431,2
3848,12433,1
3848,12454,1
3848,12492,1
3848,12493,1
3848,12500,1
3848,12511,1
3848,12577,1
3848,12603,1
3848,12604,1
3848,12605,1
3848,12606,1
3848,12665,1
3848,12753,1
3848,12841,1
3848,12880,1
3848,12925,1
3848,12936,1
3848,12952,1
3848,12980,1
3848,13022,1
3848,13027,1
3848,13032,1
3848,13082,1
3848,13093,1
3848,13106,2
3848,13116,1
3848,13133,1
3848,13165,1
3848,13202,1
3848,13207,1
3848,13306,1
3848,13327,1
3848,13634,1
3848,13649,1
3848,13675,1
3848,13684,1
3848,13691,1
3848,13694,1
3848,13697,1
3848,13700,1
3848,13704,1
3848,13729,1
3848,13734,1
3848,13743,2
3848,13756,1
3848,13770,2
3848,13774,1
3848,13779,1
3848,13781,1
3848,13785,1
3848,13801,1
3848,13830,3
3848,13832,1
3848,13833,1
3848,13834,1
3848,13861,1
3848,13864,1
3848,13869,1
3848,13872,1
3848,14360,1
3848,14379,1
3848,14396,1
3848,14397,1
3848,14408,1
3848,14412,2
3848,14413,1
3848,14415,4
3848,14416,1
3848,14418,1
3848,14487,1
3848,14560,1
3848,14577,1
3848,14585,1
3848,14587,1
3848,14695,1
3848,14700,1
3848,14815,1
3848,14861,1
3848,15418,1
3848,15494,1
3849,5202,1
3849,5241,1
3849,5247,1
3849,5259,1
3849,5296,1
3849,5341,1
3849,5350,1
3849,5398,2
3849,5401,1
3849,5412,3
3849,5425,1
3849,5443,1
3849,5470,1
3849,5483,1
3849,5501,1
3849,5504,2
3849,5513,1
3849,5623,1
3849,5723,1
3849,6238,1
3849,6409,1
3849,6887,1
3849,8006,1
3849,8072,1
3849,8923,1
3849,9158,1
3849,9334,1
3849,10004,1
3849,10426,1
3849,10467,1
3849,10509,1
3849,10543,2
3849,10544,2
3849,10566,1
3849,10576,1
3849,10601,1
3849,10605,1
3849,10609,1
3849,10819,1
3849,11204,1
3849,11272,1
3849,11355,1
3849,11356,2
3849,11357,2
3849,11371,1
3849,11565,1
3849,11784,1
3849,12088,1
3849,12138,1
3849,12398,1
3849,12419,1
3849,12428,1
3849,12460,1
3849,12491,1
3849,12500,1
3849,12641,4
3849,12659,1
3849,12670,1
3849,12727,1
3849,12751,1
3849,12778,1
3849,12874,1
3849,12880,1
3849,12895,1
3849,13005,1
3849,13014,1
3849,13199,1
3849,13316,1
3849,13656,1
3849,13659,1
3849,13767,1
3849,13779,1
3849,13784,1
3849,13819,1
3849,13834,1
3849,13849,1
3849,13855,1
3849,13870,1
3849,14087,1
3849,14250,1
3849,14408,2
3849,14424,1
3849,14588,1
3849,14662,1
3849,14728,1
3849,15437,1
3850,5417,1
3850,13262,1
3850,13323,1
3850,13637,1
3851,5375,1
3851,10830,1
3851,11353,1
3852,5135,1
3852,5425,1
3852,5430,1
3852,5478,2
3852,5626,1
3852,5763,1
3852,8655,1
3852,11256,1
3852,11919,1
3852,12574,1
3852,14377,1
3852,14458,1
3852,14483,1
3852,14655,1
3852,14753,1
3852,14869,1
3854,5221,1
3854,5247,1
3854,5269,1
3854,5475,2
3854,5664,1
3854,5678,1
3854,8617,1
3854,8889,1
3854,10567,1
3854,14382,1
3854,14479,1
3854,14822,1
3854,15734,1
3864,7321,1
3864,8977,1
3864,9040,1
3864,9142,1
3864,9315,1
3864,9350,1
3864,10515,1
3864,14434,1
3864,14781,1
3875,7236,1
3875,14375,1
3876,5376,1
3876,5391,1
3876,7129,1
3876,7130,1
3876,7147,1
3876,7157,1
3876,7171,1
3876,7173,1
3876,7183,1
3876,7223,1
3878,7187,1
3878,7242,1
3878,7936,1
3878,8101,1
3878,8398,1
3878,10004,1
3878,10267,1
3878,10445,1
3878,11194,1
3878,14386,1
3884,7127,2
3884,7130,1
3884,7140,1
3884,7147,1
3884,7155,2
3884,7164,1
3884,7169,1
3884,7192,1
3884,7193,2
3884,7208,1
3884,7229,1
3884,7233,1
3884,7240,1
3884,8313,1
3884,10784,1
3884,10973,1
3884,11353,1
3884,11857,1
3884,13931,1
3884,13958,1
3884,14213,1
3884,14326,1
3884,14432,1
3884,14716,1
3884,14804,1
3884,14878,1
3884,15015,1
3884,15665,1
3884,15785,1
3887,7127,1
3887,14693,1
3889,5245,1
3889,5392,1
3889,5400,1
3889,5412,1
3889,5443,1
3889,5504,2
3889,7140,1
3889,8565,1
3889,9861,1
3889,11356,1
3889,12727,1
3889,12795,1
3889,13806,1
3890,5301,1
3890,5341,2
3890,5350,1
3890,5398,1
3890,5433,1
3890,5440,1
3890,5502,1
3890,5504,1
3890,5650,1
3890,5761,1
3890,7160,1
3890,10073,1
3890,10643,1
3890,11356,1
3890,13365,1
3890,13652,1
3890,14780,1
3893,5247,1
3893,5251,1
3893,5311,1
3893,5349,1
3893,5455,1
3893,5482,1
3893,5519,1
3893,5688,1
3893,5754,1
3893,5772,1
3893,8674,1
3893,9914,1
3893,10066,1
3893,10549,1
3893,10560,1
3893,10818,1
3893,11204,1
3893,11899,1
3893,12431,1
3893,12727,1
3893,12821,1
3893,13011,1
3893,13769,1
3893,13822,1
3893,14415,1
3893,14695,1
3894,5440,1
3894,8072,1
3894,8119,1
3894,8279,1
3894,8494,1
3894,8612,1
3894,8625,1
3894,8631,1
3894,8808,1
3894,9510,1
3894,10489,1
3894,11749,1
3894,12422,1
3894,13011,1
3894,14450,1
3894,14644,1
3894,14660,1
3894,14818,1
3894,14832,1
3895,5442,1
3897,5251,1
3897,5321,1
3897,5374,1
3897,5386,2
3897,5422,1
3897,5482,2
3897,5490,1
3897,5497,1
3897,5625,1
3897,5977,1
3897,6630,1
3897,6694,1
3897,6744,1
3897,7175,1
3897,8296,1
3897,8497,1
3897,8531,1
3897,8932,1
3897,9142,1
3897,9822,1
3897,10238,1
3897,10612,1
3897,10794,1
3897,11165,1
3897,12222,1
3897,12504,1
3897,12517,1
3897,12600,1
3897,12931,1
3897,13927,1
3897,14497,1
3897,14753,1
3897,15416,1
3898,5504,1
3900,7043,1
3900,7233,1
3900,7310,1
3900,10532,1
3900,10556,1
3900,10629,1
3900,10762,1
3900,10818,1
3900,11272,1
3900,12453,1
3900,13834,1
3900,14693,1
3900,14729,1
3901,5269,1
3901,5409,1
3901,5432,1
3901,5433,1
3901,5502,1
3901,5639,1
3901,5684,1
3901,5750,1
3901,8586,1
3901,10157,1
3901,10597,1
3901,10676,1
3901,10762,1
3901,10774,1
3901,10789,1
3901,10818,1
3901,11135,1
3901,13005,1
3901,13076,1
3901,13648,1
3901,13763,1
3901,13788,1
3901,13826,1
3901,13843,2
3901,13868,1
3901,13872,1
3902,5259,1
3902,5547,1
3902,6976,1
3902,8603,1
3902,10585,1
3902,12957,1
3903,5493,1
3903,5588,1
3903,5842,1
3903,8482,1
3903,12295,1
3903,12678,1
3903,13361,1
3904,5284,1
3904,5307,1
3904,5431,1
3904,5722,1
3904,5754,1
3904,10005,1
3904,10324,1
3904,10503,1
3904,10850,1
3904,13684,1
3905,5306,1
3905,5386,1
3905,5497,1
3905,5635,1
3905,5684,1
3905,6638,1
3905,10476,1
3905,10481,1
3905,10612,1
3905,10869,1
3905,12844,1
3905,13013,1
3905,13116,1
3905,13129,1
3905,13252,1
3905,13653,1
3905,13658,1
3905,13686,1
3905,13711,1
3905,13763,1
3905,13788,1
3905,13823,1
3905,13843,1
3906,11940,1
3906,12930,1
3906,13068,1
3906,13296,1
3906,13832,1
3907,11352,1
3907,14087,1
3907,14413,1
3907,14702,1
3908,5296,2
3908,5321,1
3908,5358,1
3908,5388,1
3908,5398,1
3908,5400,1
3908,5442,1
3908,5470,1
3908,5492,1
3908,5513,1
3908,5639,1
3908,5745,1
3908,5752,1
3908,8646,1
3908,8923,1
3908,9142,1
3908,10004,1
3908,10440,1
3908,12460,1
3908,12489,1
3908,12641,1
3908,12874,1
3908,12935,1
3908,13073,1
3908,13292,1
3908,13306,1
3908,13760,1
3908,13766,1
3908,14492,1
3908,14576,1
3909,5347,1
3909,5453,1
3909,5455,1
3909,7936,1
3909,10378,1
3909,10412,1
3909,10428,1
3909,10641,1
3909,10682,1
3909,11157,1
3909,11204,1
3909,11717,1
3909,11962,1
3909,12430,1
3909,12810,1
3909,12910,1
3909,13017,1
3909,14833,1
3910,5287,1
3910,5423,1
3910,5482,1
3910,5504,1
3910,9706,1
3910,13143,1
3911,5428,1
3911,5500,1
3911,5736,1
3911,10544,1
3911,10753,1
3911,10785,1
3911,12925,1
3911,13656,1
3911,13914,1
3911,14412,1
3912,5318,1
3912,5338,1
3912,5384,1
3912,5440,1
3912,5555,1
3912,5735,1
3912,6459,1
3912,6502,1
3912,6773,1
3912,6795,1
3912,6911,1
3912,7211,1
3912,7230,1
3912,7390,1
3912,7872,1
3912,8528,1
3912,9160,1
3912,9387,1
3912,9731,1
3912,9980,1
3912,10116,1
3912,10500,1
3912,10509,1
3912,10597,1
3912,10637,1
3912,10677,1
3912,10700,1
3912,10807,1
3912,10901,1
3912,11995,1
3912,12369,1
3912,12775,1
3912,12935,1
3912,13011,1
3912,13295,1
3912,13306,1
3912,13356,1
3912,13686,1
3912,13831,1
3912,13843,1
3912,13878,1
3912,14277,1
3912,14396,1
3912,14760,1
3912,14857,1
3913,5680,1
3913,9040,1
3914,5454,1
3914,11187,1
3914,14484,1
3915,5625,1
3916,5386,1
3916,5426,1
3916,5437,1
3916,5455,1
3916,5486,1
3916,5605,1
3916,6330,1
3916,6795,1
3916,7239,1
3916,8599,1
3916,10904,1
3916,12678,1
3916,13385,1
3917,5500,1
3917,5507,1
3917,5555,1
3917,5556,1
3917,5582,1
3917,5626,1
3917,10522,1
3917,10658,1
3917,11217,1
3917,11352,1
3917,11362,1
3917,12116,1
3917,12449,1
3917,12511,1
3917,12723,1
3917,12911,1
3917,13636,1
3917,13658,1
3917,13923,1
3917,14408,1
3917,14696,1
3917,14760,1
3920,5347,1
3920,5494,1
3920,6025,1
3920,7190,1
3920,8040,1
3920,8069,1
3920,8234,1
3920,8628,1
3920,8899,1
3920,9074,1
3920,9497,1
3920,9604,1
3920,10020,2
3920,10595,1
3920,10609,2
3920,10874,1
3920,11217,2
3920,11234,2
3920,11272,1
3920,11355,1
3920,12048,1
3920,12452,1
3920,12468,1
3920,12606,2
3920,13123,1
3920,13685,1
3920,13884,1
3920,14412,1
3920,14426,2
3920,14589,2
3920,14624,1
3920,14695,1
3920,14791,1
3921,5307,1
3921,5319,1
3921,5431,1
3921,5611,1
3921,6025,1
3921,6400,1
3921,11357,1
3921,12756,1
3921,13204,1
3921,13285,1
3921,13656,1
3921,13682,1
3921,13684,1
3921,14777,1
3922,5318,1
3922,5430,1
3922,8933,1
3922,10601,1
3922,11187,1
3922,12447,1
3922,12516,1
3922,12822,1
3922,13784,1
3922,14010,1
3922,14419,1
3923,5294,1
3923,5347,1
3923,5374,1
3923,5410,1
3923,5452,1
3923,5625,1
3923,5639,1
3923,5649,1
3923,9954,1
3923,10105,1
3923,10264,1
3923,10437,1
3923,10457,1
3923,10503,1
3923,10569,1
3923,10618,1
3923,10627,1
3923,10648,1
3923,10656,1
3923,10715,1
3923,10718,1
3923,10774,1
3923,10852,1
3923,10854,1
3923,11217,1
3923,12044,1
3923,12516,1
3923,12727,1
3923,12837,1
3923,13106,1
3923,13723,1
3923,13828,1
3923,13870,1
3925,5347,1
3925,5449,1
3925,5492,1
3925,5504,1
3925,5519,1
3925,5611,2
3925,5761,1
3925,6617,1
3925,7233,1
3925,7416,1
3925,8110,1
3925,8163,1
3925,8525,1
3925,9749,1
3925,10201,1
3925,10247,1
3925,10547,1
3925,10574,1
3925,10603,1
3925,10650,1
3925,11199,1
3925,11204,1
3925,11220,1
3925,11246,1
3925,12412,1
3925,12433,1
3925,12447,1
3925,12451,1
3925,12489,1
3925,12641,1
3925,12679,1
3925,12922,1
3925,13032,1
3925,13634,1
3925,13704,1
3925,13756,1
3925,13864,1
3925,14007,1
3925,14388,1
3925,14416,1
3925,14424,1
3925,14560,1
3925,14672,1
3925,14799,1
3925,14809,1
3925,15590,1
3926,5386,1
3926,5398,1
3926,5492,1
3926,5549,1
3926,5727,1
3926,5763,1
3926,8451,1
3926,8581,1
3926,8853,1
3926,8865,1
3926,10641,1
3926,12396,1
3926,12482,1
3926,12925,1
3926,12969,1
3926,13034,1
3926,13093,1
3926,13111,1
3926,13166,1
3926,13358,1
3926,13643,1
3926,13644,1
3926,13832,1
3926,14467,1
3926,14583,1
3926,14748,1
3926,14837,1
3926,15531,1
3927,5412,1
3927,5503,1
3928,5307,1
3928,5454,1
3928,5490,1
3928,5549,1
3928,5660,1
3928,6601,1
3928,9914,1
3928,10481,1
3928,10909,1
3928,11919,1
3928,12404,1
3928,12411,1
3928,12516,1
3928,12874,1
3928,13654,1
3928,14411,1
3928,14412,1
3928,14484,1
3928,14588,2
3928,14695,1
3930,5338,2
3930,5350,1
3930,5384,3
3930,5500,1
3930,5507,1
3930,5555,1
3930,5556,2
3930,5582,1
3930,5611,1
3930,5680,1
3930,5747,1
3930,6459,1
3930,6702,1
3930,6726,1
3930,6795,1
3930,7390,1
3930,8787,1
3930,9008,1
3930,9543,1
3930,9706,1
3930,9980,1
3930,10085,1
3930,10390,1
3930,10437,1
3930,10460,1
3930,10514,1
3930,10523,1
3930,10556,1
3930,10596,1
3930,10597,1
3930,10648,1
3930,10670,1
3930,10700,1
3930,10718,1
3930,10759,1
3930,10800,2
3930,10830,1
3930,10864,1
3930,10909,1
3930,11576,1
3930,12504,1
3930,12908,1
3930,12911,1
3930,12925,1
3930,12952,1
3930,13011,1
3930,13022,1
3930,13032,1
3930,13082,1
3930,13156,1
3930,13306,2
3930,13658,1
3930,13682,1
3930,13691,1
3930,13732,1
3930,13743,1
3930,13774,1
3930,13781,1
3930,13830,2
3930,13840,1
3930,13872,1
3930,14132,1
3931,5301,2
3931,5386,1
3931,5398,1
3931,5400,1
3931,5401,1
3931,5432,1
3931,5451,1
3931,5452,1
3931,5455,1
3931,5458,1
3931,5462,1
3931,5468,2
3931,5470,1
3931,5483,1
3931,5501,1
3931,5508,1
3931,5531,1
3931,5580,1
3931,5659,1
3931,5746,1
3931,5753,1
3931,7161,1
3931,7176,1
3931,7181,1
3931,7187,1
3931,7193,1
3931,7389,1
3931,8879,1
3931,8992,1
3931,9042,1
3931,9131,1
3931,9179,1
3931,9313,1
3931,9657,1
3931,10344,1
3931,10454,1
3931,10476,1
3931,10478,1
3931,10482,1
3931,10497,1
3931,10534,1
3931,10567,1
3931,10588,1
3931,10590,1
3931,10619,1
3931,10732,1
3931,10818,1
3931,11204,1
3931,11268,1
3931,12046,1
3931,12298,1
3931,12398,1
3931,12408,1
3931,12410,1
3931,12433,1
3931,12471,1
3931,12508,1
3931,12797,1
3931,12816,1
3931,12823,1
3931,12895,1
3931,13097,1
3931,13111,1
3931,13662,1
3931,13665,1
3931,13763,1
3931,13767,1
3931,13779,1
3931,13786,1
3931,13819,1
3931,13870,1
3931,13988,1
3931,14107,1
3931,14377,1
3931,14392,1
3931,14450,1
3931,14453,1
3931,14484,1
3931,14492,1
3931,14663,1
3931,14807,1
3931,14833,1
3931,14928,1
3932,5321,1
3932,5330,1
3932,5388,1
3932,14577,1
3935,5347,1
3935,6342,1
3935,9826,1
3935,10455,1
3935,10549,1
3935,10813,1
3935,13082,1
3935,13296,1
3935,13659,1
3935,13700,1
3935,14411,1
3936,5332,1
3936,5401,1
3936,5451,1
3936,5483,1
3936,8723,1
3936,9963,1
3936,10407,1
3936,11355,1
3936,13669,1
3936,13826,1
3936,13861,1
3936,14778,1
3937,5319,1
3937,5761,1
3937,11217,1
3937,12922,1
3939,5321,1
3939,5330,1
3939,5347,1
3939,5386,3
3939,5412,1
3939,5449,1
3939,5452,1
3939,5455,1
3939,5482,1
3939,5504,1
3939,5577,1
3939,5641,1
3939,5664,1
3939,5680,1
3939,6981,1
3939,7178,1
3939,8560,1
3939,8666,1
3939,8723,1
3939,8875,1
3939,9032,1
3939,10458,1
3939,10556,1
3939,10597,1
3939,10643,1
3939,10759,1
3939,11187,1
3939,11199,1
3939,11204,1
3939,11213,1
3939,11272,1
3939,11355,1
3939,12416,1
3939,12484,1
3939,12783,1
3939,12874,1
3939,12883,1
3939,12920,1
3939,12953,1
3939,13176,1
3939,13192,1
3939,13199,1
3939,13244,1
3939,13306,1
3939,13364,1
3939,13565,1
3939,13823,1
3939,14379,1
3939,14412,1
3939,14467,1
3939,14583,1
3939,14670,1
3939,14833,1
3939,14837,1
3939,15405,1
3940,5334,1
3940,5336,1
3940,5369,1
3940,5386,1
3940,8966,1
3940,9135,1
3940,11199,1
3940,12706,1
3941,5315,1
3941,5338,1
3941,5492,1
3941,5646,1
3941,5946,1
3941,6614,1
3941,6615,1
3942,5392,1
3942,5408,1
3942,5483,1
3942,5761,1
3942,6396,1
3942,6887,1
3942,9141,1
3942,9931,1
3942,10073,1
3942,10335,1
3942,10452,1
3942,10622,1
3942,10647,1
3942,11204,1
3942,11210,1
3942,11353,1
3942,11356,1
3942,11803,1
3942,12419,1
3942,12606,1
3942,12750,1
3942,12915,1
3942,13166,1
3942,13692,1
3942,13772,1
3942,13866,1
3942,14377,1
3942,14411,2
3942,14588,1
3943,5461,1
3943,5503,1
3943,7394,1
3943,10016,1
3943,10477,1
3943,11183,1
3943,13834,1
3944,5365,1
3944,5389,1
3944,5401,1
3944,5412,2
3944,5415,1
3944,5443,1
3944,5462,1
3944,5471,1
3944,5501,1
3944,5544,2
3944,6618,1
3944,8531,1
3944,8894,1
3944,9168,1
3944,10045,1
3944,10244,1
3944,10276,1
3944,10292,1
3944,11854,1
3944,12436,1
3944,12511,1
3944,12641,1
3944,12822,1
3944,13723,1
3946,5330,1
3946,5401,1
3946,5452,2
3946,7127,1
3946,8176,1
3946,10632,1
3946,11362,1
3946,12398,1
3946,12577,1
3946,12816,1
3946,13361,1
3946,13759,1
3946,13918,1
3946,14298,1
3946,14469,1
3946,14664,1
3946,14688,1
3946,15758,1
3948,5432,2
3948,5452,1
3948,5458,1
3948,5531,1
3948,5659,1
3948,9379,1
3948,12678,1
3948,14663,1
3949,5339,1
3949,5347,1
3949,5391,1
3949,5393,1
3949,5416,1
3949,5423,1
3949,5427,1
3949,5611,2
3949,5650,1
3949,5681,2
3950,5386,1
3950,5454,1
3950,5678,1
3950,5769,1
3950,8814,1
3950,10042,1
3950,10482,1
3950,10600,1
3950,11165,1
3950,11190,1
3950,11361,1
3950,11645,1
3950,14345,1
3951,5380,1
3951,5635,1
3951,5688,1
3951,8674,1
3951,9914,1
3951,10481,1
3951,10525,1
3951,10612,1
3951,11272,2
3951,12816,1
3951,13116,1
3951,13252,1
3951,13336,1
3951,13658,1
3951,13686,1
3951,13816,1
3951,13823,1
3951,13891,1
3951,13929,1
3951,13943,1
3951,14415,1
3951,14560,1
3952,5453,1
3952,8431,1
3952,10412,1
3952,10581,1
3952,10724,1
3952,11268,1
3952,13560,1
3952,13719,1
3952,13763,1
3952,13786,1
3952,14377,1
3954,5684,1
3954,13763,1
3954,13788,1
3954,13843,1
3955,5334,1
3955,5347,1
3955,5423,1
3955,5482,1
3955,5664,1
3955,5678,1
3955,5680,1
3955,5761,1
3955,6273,1
3955,6409,1
3955,6552,1
3955,6675,1
3955,7270,1
3955,8394,1
3955,8503,1
3955,8560,1
3955,8738,1
3955,8814,1
3955,9040,1
3955,9367,1
3955,9749,1
3955,10128,1
3955,10317,1
3955,10629,1
3955,10802,1
3955,10809,1
3955,11164,1
3955,11204,1
3955,11353,1
3955,11355,1
3955,11357,1
3955,11618,1
3955,11776,1
3955,12428,1
3955,12586,1
3955,12606,1
3955,13003,1
3955,13845,1
3955,13995,1
3955,14402,1
3955,14516,1
3955,14587,1
3955,14639,1
3955,14660,1
3957,5398,1
3957,5401,2
3957,5412,1
3957,5455,1
3957,5639,1
3957,5660,1
3957,5684,1
3957,10436,1
3957,10503,1
3957,10556,1
3957,10759,1
3957,11268,1
3957,13166,1
3957,13306,1
3957,13763,1
3957,13788,1
3957,13843,1
3957,15627,1
3958,5449,1
3958,5500,1
3958,5507,1
3958,5555,1
3958,5556,1
3958,5577,1
3958,5582,1
3958,12783,1
3958,12883,1
3958,12911,1
3958,13658,1
3961,5650,1
3961,10662,1
3962,5431,1
3962,5490,1
3962,5571,1
3962,5597,1
3962,6609,1
3962,8493,1
3962,10420,1
3962,10544,1
3962,11362,1
3962,13831,1
3962,13833,1
3962,13843,1
3962,13852,1
3963,5891,1
3963,6093,1
3963,6133,1
3963,6139,1
3963,6455,1
3963,6480,1
3963,6648,1
3963,6700,1
3963,6741,1
3963,7160,1
3963,7874,1
3963,8080,1
3963,8637,1
3963,8638,1
3963,8759,1
3963,9405,1
3963,9524,1
3963,9612,1
3963,9942,1
3963,10036,1
3963,10152,1
3963,10279,1
3963,10298,1
3963,10418,1
3963,10432,1
3963,10441,1
3963,10557,1
3963,10563,1
3963,10590,1
3963,10782,1
3963,10840,1
3963,10897,1
3963,11030,1
3963,11183,1
3963,11189,1
3963,11198,1
3963,11208,1
3963,11256,1
3963,11340,1
3963,11383,1
3963,11390,1
3963,11491,1
3963,11705,1
3963,14289,1
3963,14693,1
3964,5386,2
3964,5482,1
3964,8604,1
3964,10564,1
3964,12835,1
3964,12983,1
3964,13133,1
3964,13199,1
3964,13330,1
3964,13648,1
3964,13662,1
3964,13679,1
3964,13746,1
3964,13825,1
3964,13826,1
3964,14411,1
3966,5361,1
3966,5401,1
3966,5415,1
3966,5443,1
3966,5444,1
3966,5451,1
3966,5452,1
3966,5492,1
3966,5588,1
3966,5639,1
3966,5750,1
3966,5818,1
3966,5936,1
3966,5977,1
3966,6040,1
3966,6086,1
3966,6126,1
3966,6238,1
3966,6267,1
3966,6323,1
3966,6439,1
3966,6873,1
3966,7025,1
3966,7309,1
3966,7473,1
3966,7877,1
3966,8645,1
3966,9345,1
3966,10292,1
3966,10329,1
3966,10439,1
3966,10459,1
3966,10525,1
3966,10560,1
3966,10609,1
3966,10700,1
3966,10819,1
3966,10830,1
3966,10854,1
3966,10883,1
3966,10901,1
3966,11165,1
3966,11237,1
3966,11352,1
3966,11353,1
3966,11393,1
3966,12295,1
3966,12363,1
3966,12435,1
3966,12489,1
3966,12516,1
3966,12596,1
3966,12604,1
3966,12880,2
3966,13071,1
3966,13077,1
3966,13113,1
3966,13666,1
3966,13770,1
3966,13788,1
3966,13844,1
3966,14413,1
3966,14541,1
3966,14777,1
3966,14833,1
3966,14858,1
3967,5363,1
3967,5597,1
3967,6729,1
3967,7160,1
3967,11908,1
3967,11930,1
3967,12398,1
3967,12450,1
3967,12494,1
3967,12673,1
3967,12737,1
3967,12787,1
3967,12880,1
3967,13338,1
3967,14560,1
3967,14866,1
3968,5401,1
3968,12392,1
3970,5754,1
3970,8564,1
3970,10005,1
3970,10324,1
3970,10503,1
3970,10850,1
3970,12400,1
3970,12816,1
3970,13030,1
3970,13655,1
3970,13656,1
3970,13736,1
3970,13884,1
3970,13891,1
3970,13943,1
3970,14057,1
3971,5370,1
3971,5386,3
3971,5391,1
3971,5393,1
3971,5443,1
3971,5490,1
3971,6919,1
3971,8171,1
3971,8566,1
3971,8615,1
3971,8950,1
3971,9156,1
3971,9345,1
3971,10457,1
3971,10525,1
3971,10611,1
3971,10775,1
3971,11199,1
3971,11272,1
3971,11276,1
3971,11903,1
3971,12001,1
3971,12350,1
3971,12355,1
3971,12641,1
3971,12653,1
3971,12827,1
3971,12874,1
3971,12880,1
3971,13191,1
3971,13336,1
3971,13929,1
3971,13947,1
3971,14004,1
3971,14332,1
3971,14754,1
3971,14758,1
3971,14861,1
3972,5401,1
3972,5452,5
3972,5494,1
3972,5530,1
3972,5534,1
3972,5660,1
3972,5666,1
3972,5753,1
3972,5795,1
3972,7142,1
3972,7178,1
3972,8615,1
3972,8684,1
3972,9039,1
3972,9074,1
3972,10069,1
3972,10816,1
3972,11234,1
3972,12428,1
3972,12577,2
3972,12604,1
3972,13166,1
3972,13252,1
3972,13358,1
3972,13541,1
3972,13640,1
3972,13719,1
3972,14029,1
3972,14033,1
3972,14417,1
3972,15405,1
3973,5386,1
3973,5482,1
3973,5504,1
3973,5611,1
3973,5652,1
3973,5680,1
3973,6919,1
3973,8950,1
3973,9156,1
3973,9345,1
3973,11276,1
3973,12001,1
3973,12350,1
3973,12355,1
3973,12653,1
3973,12827,1
3973,12874,1
3973,13890,1
3973,13947,1
3973,14131,1
3973,14332,1
3973,14576,1
3973,14754,1
3973,14861,1
3973,15417,1
3974,5452,1
3974,5544,1
3974,8531,1
3974,11135,1
3976,5507,1
3976,10827,1
3977,5391,1
3977,5401,1
3977,5571,1
3977,5597,1
3977,5623,1
3977,5650,1
3977,5713,1
3977,6653,1
3977,10420,1
3977,10544,1
3977,13003,1
3977,13022,1
3977,13692,1
3977,13817,1
3978,5395,1
3978,5607,1
3978,5676,1
3978,7178,1
3978,8851,1
3978,9006,1
3978,9151,1
3978,9604,1
3978,10430,1
3978,10550,1
3978,10595,1
3978,10681,1
3978,11165,1
3978,11217,1
3978,11220,1
3978,11274,1
3978,11352,1
3978,12465,1
3978,12961,1
3978,13128,1
3978,13276,1
3978,13675,1
3978,13760,1
3978,13764,1
3978,13774,1
3978,14263,1
3978,14628,1
3978,14693,1
3978,14833,1
3978,14858,1
3978,15371,1
3980,5504,1
3980,8948,1
3980,12411,1
3980,12423,1
3980,13645,1
3982,5393,1
3982,11215,1
3982,14750,1
3984,5400,1
3984,5504,1
3984,5740,1
3984,9049,1
3984,10811,1
3984,11165,1
3984,11204,1
3986,5370,1
3986,5389,1
3986,5400,1
3986,5401,1
3986,5451,1
3986,5580,1
3986,5681,1
3986,5759,2
3986,10482,1
3986,10567,1
3986,11268,1
3986,11899,1
3986,12727,1
3986,12804,1
3986,12884,1
3986,13119,1
3986,13121,1
3986,13277,1
3986,13305,1
3986,13768,1
3986,14392,1
3986,14453,1
3986,14637,1
3986,14717,1
3986,15457,1
3987,5401,2
3987,5723,1
3987,5977,1
3987,6694,1
3987,8932,1
3987,9657,1
3987,9822,1
3987,10238,1
3987,10590,1
3987,10612,1
3987,10619,1
3987,11924,1
3987,12041,1
3987,12431,1
3987,12504,1
3987,12704,1
3987,12931,1
3987,13100,1
3987,13694,1
3987,13823,1
3987,13988,1
3989,5401,1
3989,5412,1
3989,5443,1
3989,5452,2
3989,5483,1
3989,5513,1
3989,13870,1
3990,5386,1
3990,5400,1
3990,5412,1
3990,5761,1
3990,9749,1
3990,10543,1
3990,11187,1
3990,11272,1
3990,11606,1
3990,12400,1
3990,12922,1
3990,12947,1
3990,13005,1
3990,13053,1
3990,13301,1
3990,13701,1
