id name province latitude longitude
12899 12899 GR 11.511525 42.668797
10280 10280 LI 10.52057 42.93822
8774 8774 PI 10.576335 43.7293330581138
2837 2837 PT 10.67975 43.8972
10892 10892 LI 10.377365 42.745434
1888 1888 FI 11.245504 43.774017
1952 1952 FI 11.070447 43.644554
14462 14462 LU 10.27672 43.95779
4133 4133 SI 11.08793 43.154663
3909 3909 SI 11.375081 43.485767
1749 1749 FI 11.258011 43.76815
10825 10825 LI 10.462761 43.41581
10727 10727 LI 10.455487 43.35117
13066 13066 GR 10.75807 42.92315
11582 11582 LI 10.537964 43.09926
6373 6373 FI 11.516362 43.840122
7468 7468 FI 11.52112 43.88795
3433 3433 PT 10.65376 43.89732
1942 1942 FI 11.256048 43.772137
6326 6326 FI 11.265813 43.7763
5743 5743 SI 11.95738 43.05048
178 178 FI 11.386741 43.95438
10659 10659 LI 9.834858 43.049397
9964 9964 LI 9.844444 43.047947
6538 6538 FI 11.617221 44.078728
2305 2305 FI 11.388563 43.95362
2695 2695 FI 11.392365 44.022507
5820 5820 FI 11.38787 43.95427
6562 6562 FI 11.38825 43.95365
7423 7423 FI 11.39197 43.99712
6508 6508 FI 11.388787 43.95461
5892 5892 FI 11.38773 43.95433
5929 5929 FI 11.3869 43.95512
339 339 FI 11.40973 44.170635
6066 6066 FI 11.225297 43.980354
15442 15442 LU 10.252534 43.86246
2190 2190 FI 11.255225 43.77749
3245 3245 FI 10.920013 43.76271
5860 5860 FI 11.220635 43.7971
3839 3839 MS 10.10729 44.01413
4280 4280 MS 10.101667 44.00842
4119 4119 SI 11.330747 43.31797
13820 13820 GR 10.888217 43.05044
4088 4088 SI 11.042077 43.46972
11942 11942 AR 11.607871 43.529892
6603 6603 FI 11.17167 43.86067
7266 7266 FI 11.295536 43.76689
11951 11951 AR 11.709198 43.555008
8123 8123 PI 10.280876 43.679478
13172 13172 GR 11.20951 42.43727
7162 7162 MS 9.90941 44.30403
7173 7173 MS 9.960156 44.31536
7177 7177 MS 9.886247 44.32956
10774 10774 LI 10.199021 42.80517
1506 1506 GR 10.878209 42.761948
13742 13742 GR 11.342422 42.533512
1105 1105 GR 11.384514 42.43024
13363 13363 GR 11.315398 42.405903
13309 13309 GR 11.44309 42.390026
6671 6671 FI 11.264136 43.769733
6046 6046 FI 11.16674 43.84117
2423 2423 FI 11.243504 43.770355
13932 13932 LU 10.168039 43.95881
4946 4946 SI 11.31776 43.31389
8944 8944 PO 11.10851 43.862144
2393 2393 FI 11.257654 43.777096
8497 8497 PI 10.859667 43.40095108409423
2481 2481 FI 11.23323 43.771015
696 696 FI 11.253586 43.77064
468 468 FI 11.239432 43.770733
11602 11602 LI 10.308917 43.55461
6341 6341 FI 11.190822 43.75388
11995 11995 AR 11.878611 43.460556
12461 12461 AR 11.923004 43.336647
12597 12597 AR 11.922897 43.342434
2425 2425 FI 11.261179 43.770283
2169 2169 FI 11.25501 43.777596
10552 10552 LI 10.677972 43.079372
10901 10901 LI 10.418747 43.40333
7578 7578 FI 11.25322 43.77228
4102 4102 SI 11.329744 43.319115
13282 13282 GR 11.114841 42.438927
12046 12046 AR 11.88054 43.462708
6093 6093 FI 10.878136 43.72421
1464 1464 FI 11.041011 43.548576
11389 11389 LI 10.538953 43.10197
14823 14823 LU 10.23757 43.875294
11376 11376 LI 9.835163 43.050724
11412 11412 LI 9.83471 43.05052
2230 2230 FI 11.244411 43.76961
13655 13655 GR 11.091988 42.423004
6440 6440 FI 11.039131 43.547493
10577 10577 LI 10.316111 43.540558
5888 5888 FI 11.019529 43.63237
7766 7766 FI 10.877302 43.581886
11914 11914 AR 11.884167 43.46528
12406 12406 AR 11.879281 43.46564
12416 12416 AR 11.972036 43.272575
2117 2117 FI 11.267159 43.7613
12100 12100 AR 11.53099 43.56415
3668 3668 SI 11.624754 43.263237
11548 11548 LI 10.360797 43.46122
2599 2599 FI 11.472601 43.60607
2141 2141 FI 11.242295 43.768597
12994 12994 GR 11.226337 42.64334
1152 1152 GR 11.212908 42.43914
1495 1495 GR 11.21029 42.437782
13096 13096 GR 11.3233 42.644657
13186 13186 GR 11.168151 42.564583
14478 14478 LU 10.453589 43.958527
9093 9093 PI 10.3 43.58333
10689 10689 LI 10.49465 43.296932
8307 8307 PI 10.40495 43.71307
8028 8028 PI 10.346858 43.678074
9074 9074 PI 10.396682 43.72214
8072 8072 PI 10.397222 43.718624
8625 8625 PI 10.403644 43.71645
8494 8494 PI 10.638052 43.663801265146894
8631 8631 PI 10.278439 43.662006
8808 8808 PI 10.397677 43.72243
3894 3894 SI 11.300425 43.491264
11749 11749 LI 10.3242 42.81633
10489 10489 LI 10.359558 42.794765
9510 9510 PI 10.462022 43.74781
3678 3678 SI 11.869592 42.98987
4012 4012 SI 11.870318 42.98958
1744 1744 FI 11.22778 43.77509
10673 10673 LI 10.499345 42.935135
658 658 GR 11.19662 42.426853
1463 1463 GR 11.19979 42.39862
3724 3724 SI 11.389922 43.48948
7459 7459 FI 11.24735 43.75683
3972 3972 SI 11.677044 43.078163
2617 2617 FI 11.247078 43.773968
3978 3978 SI 11.875354 42.870914
12961 12961 GR 11.107016 42.667866
4004 4004 SI 11.605411 43.058876
5534 5534 SI 11.62899 43.263218
5666 5666 SI 11.673056 43.080276
5259 5259 SI 11.609742 43.062366
4256 4256 MS 9.88741 44.3719
10866 10866 LI 10.331604 42.814392
11742 11742 LI 10.308618709852704 42.79423184859844
877 877 GR 10.765833 42.917553
12456 12456 AR 11.671252 43.451572
13496 13496 AR 11.79655 43.40946
12395 12395 AR 11.516952 43.626217
1874 1874 FI 11.240822 43.806667
488 488 FI 11.257029 43.76888
3137 3137 PT 10.66324 44.14463
1082 1082 GR 10.94815 42.9186
13000 13000 GR 11.472464 42.94446
2646 2646 FI 11.248078 43.765163
10681 10681 LI 10.537878 43.099564
11623 11623 LI 10.53963 43.094013
2115 2115 FI 11.249946 43.76817
2459 2459 FI 11.251696 43.776573
1734 1734 FI 11.295488 43.660698
614 614 FI 11.253331 43.776585
10640 10640 LI 10.538886 43.10048
448 448 PT 10.907901 43.948006
15850 15850 LU 10.24662 43.84881
2038 2038 PT 11.00143 43.90567
6329 6329 FI 11.25279 43.77105
11506 11506 LI 10.52924 42.92133
10684 10684 LI 10.631807 43.004425
2257 2257 FI 11.44886 43.661358
2727 2727 FI 11.256084 43.776886
8309 8309 PI 10.788111 43.198845
10698 10698 LI 10.527369 42.922825
10580 10580 LI 10.517794 42.92707
10770 10770 LI 10.525393 42.928333
2525 2525 FI 11.24914 43.772064
8960 8960 PO 11.097424 43.881165
6086 6086 FI 11.227909 43.772305
2729 2729 PT 10.664424 44.145267
14153 14153 LU 10.259979 43.81736
2606 2606 FI 11.526206 43.892143
13156 13156 GR 10.758414 42.923267
10024 10024 LI 10.537178 43.08524
1559 1559 GR 11.144894 42.702923
10497 10497 LI 10.677928 43.076553
4003 4003 SI 11.04143 43.469734
13280 13280 GR 11.110273 42.7658
245 245 GR 10.75568 42.92322
6349 6349 FI 11.140105 43.574024
2424 2424 FI 11.315439 43.584354
4958 4958 SI 11.327 43.32568
15385 15385 LU 10.23124 43.95692
4083 4083 SI 11.223122 43.233746
8101 8101 PI 10.411102 43.772755
13007 13007 GR 10.982772 42.716366
207 207 FI 11.528863 43.675568
2133 2133 FI 11.536934 43.68275
6810 6810 FI 11.531389 43.692223
12497 12497 AR 11.657057 43.562603
12096 12096 AR 11.8614 43.46426
12443 12443 AR 11.604117 43.416485
12679 12679 AR 11.87895 43.461437
12869 12869 AR 11.864047 43.46449
13751 13751 GR 10.889285 42.75955
12333 12333 AR 11.59481 43.51277
14390 14390 LU 10.246475 43.870045
12605 12605 AR 11.584511 43.42188
7329 7329 FI 11.295801 43.735725
5393 5393 SI 11.133396 43.400806
5014 5014 SI 11.13252 43.41269
7382 7382 FI 11.144177 43.84608
5606 5606 SI 11.14743 43.469
2297 2297 FI 11.2561 43.764393
209 209 FI 11.250336 43.76747
1944 1944 FI 11.248603 43.76529
11247 11247 PI 10.828056 43.40189971757251
2182 2182 FI 11.241523 43.767036
2554 2554 FI 11.246828 43.769386
9493 9493 PI 10.266895 43.799164
15511 15511 LU 10.258908 43.818462
9427 9427 PI 10.33282 43.7754
14847 14847 LU 10.199587 43.99386
7935 7935 GR 11.209619 42.409225
13920 13920 LU 10.502518 43.844116
12939 12939 GR 10.75751 42.91984
213 213 GR 10.75689 42.92115
3968 3968 SI 11.8207 43.05379
5580 5580 SI 11.741878 42.978924
10798 10798 LI 10.301632 43.53636
14879 14879 LU 10.24421 43.86516
15686 15686 LU 10.505975 44.023746
11293 11293 LI 10.529765 43.24696
10087 10087 LI 10.564722 43.260696
10242 10242 LI 10.618129 43.23391
14724 14724 LU 10.232646 43.95584
14675 14675 LU 10.195153 43.973568
14183 14183 LU 10.173746 43.95189
14223 14223 LU 10.150562 43.97094
15622 15622 LU 10.172507 43.952427
14852 14852 LU 10.248368 43.866074
8975 8975 PO 11.102939 43.879208
2037 2037 FI 11.255223 43.76954
6528 6528 FI 11.47162 43.61829
1467 1467 GR 11.58648 42.83177
13328 13328 GR 10.87249 42.7646
2566 2566 FI 11.249706 43.772408
514 514 FI 11.260004 43.769836
2666 2666 FI 11.251764 43.766903
3654 3654 SI 11.602782 43.28759
4797 4797 SI 11.60392 43.29288
3315 3315 FI 11.02021 43.733295
2979 2979 PT 10.800191 43.858303
3984 3984 SI 11.50386 43.348026
9049 9049 PO 11.115833 43.907146
2168 2168 FI 11.24434 43.76545
2457 2457 FI 11.245901 43.767628
6024 6024 FI 11.340754 43.76944
6648 6648 FI 11.267604 43.770565
529 529 FI 11.255631 43.776196
8031 8031 PI 10.291736 43.62685
6837 6837 FI 11.194735 43.751987
5221 5221 SI 11.0429 43.467037
225 225 FI 11.092673 43.775627
7433 7433 FI 11.2155 43.793167
3016 3016 PT 10.917604 43.911793
14592 14592 PO 11.06534 43.87598
9314 9314 PO 11.092258 43.92202
7378 7378 FI 11.206355 43.76589
1502 1502 FI 11.21655 43.77135
1889 1889 FI 11.247032 43.771507
10495 10495 LI 10.330333 42.81497
4129 4129 SI 11.149483 43.466595
4940 4940 SI 11.15662 43.46546
9980 9980 LI 10.248878 42.75852
13359 13359 GR 10.743947 42.927418
13423 13423 AR 11.79796 43.23043
2704 2704 FI 10.955596 43.72335
10244 10244 LI 10.49841 43.30156
6503 6503 FI 11.264424 43.773026
14289 14289 LU 10.247626 43.847233
14457 14457 LU 10.226353 43.893497
14731 14731 LU 10.676511 43.813244
15030 15030 LU 10.71501 43.80932
15075 15075 LU 10.66742 43.85152
14221 14221 LU 10.496478 43.81601
496 496 FI 10.949736 43.717995
3477 3477 FI 10.956239 43.722527
10981 10981 LI 10.527033 43.237633
10313 10313 LI 10.532023 43.23811
3208 3208 FI 10.941667 43.72612
2885 2885 PT 10.7997 43.86745
8608 8608 PI 10.508901 43.57601497756144
8512 8512 PI 10.616985 43.68289451667388
8554 8554 PI 10.62575 43.623098075384725
9615 9615 PI 10.415794 43.72639
8172 8172 PI 10.6266 43.66311706717936
8339 8339 PI 10.6706 43.623438
8671 8671 PI 10.614581 43.70890023807348
9454 9454 PI 10.48333 43.68333
8535 8535 PI 10.664402 43.66379343864017
6772 6772 FI 10.90114 43.694275
2330 2330 FI 10.958889 43.72622
5685 5685 SI 11.113583 43.422344
8603 8603 PI 10.403176 43.716053
8568 8568 PI 10.404654 43.70964
8398 8398 PI 10.502784 43.69423212035019
8819 8819 PI 10.641833 43.66392398935913
7876 7876 FI 10.835962 43.792126
14481 14481 LU 10.251733 43.867226
13752 13752 GR 10.920294 42.359562
10320 10320 LI 10.67542 43.079426
6675 6675 FI 10.94746 43.7146
8394 8394 PI 10.702308 43.70029126453665
8738 8738 PI 10.476081 43.57645
8503 8503 PI 10.69203 43.70061577923313
11776 11776 LI 10.494287 43.304493
2331 2331 FI 10.87385 43.760567
3661 3661 SI 11.064688 43.48729
6383 6383 FI 10.928467 43.72003
6481 6481 FI 10.94884 43.71868
2208 2208 FI 11.043867 43.548878
1725 1725 FI 10.967348 43.60387
5408 5408 SI 11.044475 43.46753
6612 6612 FI 10.82923 43.78943
8297 8297 PI 10.29199 43.62716
764 764 PT 10.814494 43.869137
3089 3089 PT 10.805336 43.873306
15527 15527 LU 10.560965 43.888462
14051 14051 LU 10.510877 44.021793
8566 8566 PI 10.729509 43.48203635742188
541 541 PT 10.767847 43.88218
9564 9564 PI 10.278931 43.660824
8903 8903 PI 10.549187 43.72919850487102
8530 8530 PI 10.400753 43.717514
14637 14637 LU 10.50704 43.839523
589 589 PT 10.763822 43.860775
8288 8288 PI 10.727867 43.480575875
15411 15411 LU 10.5029 43.84136
14944 14944 LU 10.534903 43.85201
2753 2753 PT 10.796353 43.878216
9572 9572 PI 11.222772 43.664535086309805
11208 11208 PI 10.40309 43.710415
3157 3157 FI 10.938245 43.699787
11256 11256 PI 10.84813 43.680043434694376
11172 11172 PI 10.573542 43.693430306440206
5468 5468 SI 11.04216 43.47028
8690 8690 PI 10.63832 43.663741230458726
11227 11227 PI 10.650089 43.62200124400219
10506 10506 LI 10.31271 43.555866
9448 9448 PI 10.29179 43.63578
8508 8508 PI 10.621249 43.70862396597976
7828 7828 FI 10.947928 43.718643
10654 10654 LI 10.317601 43.555695
9098 9098 PI 10.407477 43.707455
882 882 FI 11.024907 43.72451
583 583 FI 10.839536 43.794586
1639 1639 GR 11.205088 42.394554
13269 13269 GR 10.971421 42.85951
7961 7961 PI 10.285846 43.6797
11591 11591 LI 10.492861 43.298363
14638 14638 LU 10.238506 43.874004
15347 15347 LU 10.231526 43.884167
9156 9156 PO 11.100441 43.88026
14540 14540 PO 11.080903 43.87747
2193 2193 FI 11.251734 43.76703
6924 6924 FI 11.21296 43.77069
7473 7473 FI 11.24883 43.78
10817 10817 LI 10.53836 43.105263
262 262 FI 11.61683 44.076202
2070 2070 FI 11.205917 43.781322
8688 8688 PI 10.264957 43.801624
4899 4899 SI 11.780247 43.091663
7850 7850 FI 10.95405 43.53919
10534 10534 LI 10.398275 42.76582
347 347 FI 11.297558 43.768097
10699 10699 LI 10.233719 42.76333
10987 10987 LI 10.332155 42.814304
6806 6806 FI 11.20514 43.77926
2982 2982 PT 10.756672 43.943684
10070 10070 LI 10.271111 42.80378
10237 10237 LI 10.397252 42.766182
10650 10650 LI 10.329914 42.81544
11857 11857 LI 10.19839 42.805443
9112 9112 PO 11.095965 43.87919
9394 9394 PO 11.12398 43.97018
9229 9229 PO 11.058311 43.92677
8549 8549 PI 10.614631 43.682752321746655
11271 11271 PI 10.760663 43.67041118556351
14378 14378 LU 10.484157 43.86749
3754 3754 SI 11.491066 43.0502
10420 10420 LI 10.611921 43.195858
6791 6791 FI 10.948994 43.718628
7140 7140 MS 10.100525 44.006714
7248 7248 MS 10.035278 44.049908
10530 10530 LI 10.359242 42.763367
11281 11281 LI 10.320007 43.509758
13763 13763 GR 11.535085 42.871693
13864 13864 GR 11.550173 42.870567
15505 15505 LU 10.222431 43.89632
10184 10184 LI 10.245122 42.75183
11067 11067 LI 10.349216 43.492645
5247 5247 SI 11.042143 43.46569
12429 12429 AR 11.5588 43.59801
2517 2517 FI 11.456037 43.673027
10429 10429 LI 10.429893 43.389423
10772 10772 LI 10.537517 43.0875
8601 8601 PI 10.7282 43.48154340209961
10061 10061 LI 10.43136 43.392704
1956 1956 FI 11.118879 43.690132
14499 14499 LU 10.696717 44.052803
7239 7239 MS 9.881727 44.376797
5400 5400 SI 11.618115 43.02839
4753 4753 SI 11.869167 42.98942
2564 2564 FI 11.257153 43.77138
14406 14406 LU 10.247583 43.867
12495 12495 AR 11.784112 43.324165
7396 7396 FI 11.192575 43.754375
1627 1627 FI 10.8116 43.72941
6535 6535 FI 10.942527 43.689713
10382 10382 LI 10.492557 43.299976
6007 6007 FI 11.332115 44.13467
2209 2209 FI 11.261828 43.77148
228 228 FI 11.251884 43.77127
14180 14180 LU 10.68371 43.85244
7167 7167 MS 9.886347 44.37265
15748 15748 LU 10.30394 43.93758
10456 10456 LI 10.610359 43.16003
532 532 GR 10.920381 42.35947
13199 13199 GR 11.669854 42.63461
13662 13662 GR 11.23738 42.47726
12835 12835 AR 12.139667 43.571274
229 229 GR 10.741264 42.928288
14315 14315 LU 10.23185 43.95643
12635 12635 LU 10.168966 43.95945
4765 4765 SI 11.490115 43.057957
1611 1611 GR 10.8788722591165 42.77365746010817
1988 1988 FI 11.219395 43.980305
14150 14150 LU 10.241996 43.871223
15765 15765 LU 10.24844 43.86629
10197 10197 LI 10.24755 42.77928
14711 14711 LU 10.231291 43.95582
2298 2298 FI 11.252793 43.778355
10634 10634 LI 10.420531 43.40426
3900 3900 SI 11.284813 43.52998
7043 7043 FI 11.30693 43.75434
236 236 GR 11.34244 42.56068
6976 6976 FI 11.255047 43.770824
237 237 FI 11.260027 43.76977
3902 3902 SI 11.680367 43.077076
10631 10631 LI 10.313297 43.55493
8270 8270 PI 10.7983 43.56819
8650 8650 PI 10.758811 43.618463346740185
240 240 FI 11.511481 43.663116
6809 6809 FI 11.512507 43.644745
7145 7145 MS 10.02116 44.13544
3632 3632 SI 11.490061 43.05985
241 241 FI 11.25 43.68795
6822 6822 FI 11.226957 43.735977
2323 2323 FI 11.246204 43.723133
1990 1990 FI 11.252008 43.769974
3690 3690 SI 11.177554 43.505993
12901 12901 GR 10.757416 42.80756
14657 14657 LU 10.207084 43.939453
1967 1967 FI 11.173004 43.837437
1866 1866 FI 11.249844 43.770744
12431 12431 AR 11.985097 43.274773
12320 12320 AR 12.185128 43.27795
5747 5747 SI 11.07817 43.41543
11457 11457 LI 10.373714 43.453
1984 1984 FI 11.254808 43.768707
2370 2370 FI 11.213822 43.773357
244 244 FI 10.992269 43.67242
499 499 FI 10.96134 43.68942
9146 9146 PO 11.098653 43.880318
1975 1975 FI 10.956568 43.53983
6348 6348 FI 10.932015 43.699226
3391 3391 FI 11.018989 43.731224
8453 8453 PI 10.399817 43.71446
3070 3070 PT 10.7593 43.8809
14382 14382 LU 10.526826 43.92405
13083 13083 GR 11.539313 42.672253
3051 3051 PT 10.775002 43.88086
246 246 FI 11.24678 43.771217
8662 8662 PI 10.870957 43.40064432086735
14586 14586 LU 10.244721 43.86546
14802 14802 LU 10.190597 43.974884
10423 10423 LI 10.305056 43.54624
6142 6142 FI 11.25667 43.73549
10082 10082 LI 10.235671 42.74616
9984 9984 LI 10.267746 42.80807
765 765 PT 10.993746 44.12788
3562 3562 FI 11.224583 43.91438
6661 6661 FI 11.254933 43.772175
15582 15582 LU 10.246048 43.85006
2222 2222 FI 10.922964 43.79528
10152 10152 LI 10.30013 43.54624
1380 1380 FI 10.950417 43.71677
10840 10840 LI 10.4428 43.39877
8637 8637 PI 10.403635 43.713852
10897 10897 LI 10.526842 42.923016
10036 10036 LI 10.527006 42.922726
10418 10418 LI 10.472847 43.4071
10279 10279 LI 10.44594 43.39816
5891 5891 FI 10.900363 43.704582
8080 8080 PI 10.683192 43.69903515432098
7874 7874 FI 10.899391 43.692234
6700 6700 FI 10.877157 43.76792
8638 8638 PI 10.833889 43.68056863977093
9612 9612 PI 10.901166 43.69266148148148
6133 6133 FI 10.89921 43.69178
11340 11340 LI 10.682742 42.94826
9942 9942 LI 10.66869 42.98051
670 670 FI 10.948789 43.72369
687 687 FI 11.266053 43.77032
1567 1567 FI 10.9509 43.72299
6588 6588 FI 10.949516 43.720184
7499 7499 FI 10.948979 43.72078
10025 10025 LI 10.427581 43.399345
4853 4853 SI 11.333935 43.323997
5674 5674 SI 11.333892 43.317455
7081 7081 FI 10.93521 43.72864
5792 5792 FI 10.93307 43.72168
10735 10735 LI 10.539939 43.080563
10052 10052 LI 10.567659 43.057438
6789 6789 FI 11.24635 43.766975
14444 14444 LU 10.544118 43.98034
8682 8682 PI 10.397351 43.71864
10011 10011 LI 10.539647 43.17669
10421 10421 LI 10.539421 43.177753
10031 10031 LI 10.53873 43.17864
10151 10151 LI 10.30985 43.55333
2147 2147 FI 10.958375 43.692787
10138 10138 LI 10.307965 43.555202
7475 7475 FI 11.158985472334692 43.52102975337743
9605 9605 PI 10.659575 43.66359869355549
11226 11226 PI 10.642431 43.48537992246629
3062 3062 FI 11.014867 43.751198
526 526 PT 10.78221 44.05649
639 639 PT 10.800275 44.054066
3113 3113 PT 10.78867 44.05551
8812 8812 PI 10.291846 43.62646
10602 10602 LI 9.835241 43.04836
11597 11597 LI 10.31016 43.55322
10235 10235 LI 10.528031 43.247078
10042 10042 LI 10.495073 43.316402
10045 10045 LI 10.55017 43.18523
11405 11405 LI 10.4618 43.32874
8611 8611 PI 10.618729 43.70912645147817
6302 6302 FI 11.321248 43.726303
8810 8810 PI 10.475128 43.57945
5589 5589 SI 11.133892 43.4047
2496 2496 FI 11.261299 43.772045
10891 10891 LI 10.542793 43.270733
8342 8342 PI 10.639597 43.66388221350943
6464 6464 FI 11.482986 43.82279
251 251 GR 10.852862 42.899815
13966 13966 LU 10.243076 43.86743
13851 13851 GR 10.791842 43.008827
12822 12822 AR 11.811428 43.221714
13197 13197 GR 10.897693 42.795074
12941 12941 GR 10.776839 42.933025
7755 7755 FI 11.30979 43.69951
7190 7190 MS 9.88206 44.378075
10989 10989 LI 10.3157 43.51343
257 257 GR 11.51955 42.588837
13227 13227 GR 11.016125 43.300064
14471 14471 LU 10.279902 43.82436
4381 4381 MS 10.14304 44.037624
12932 12932 GR 11.207459 42.502247
13277 13277 GR 11.644156 42.65745
8925 8925 PI 10.728208 43.48078893632216
13818 13818 GR 11.746562 42.712982
8763 8763 PI 10.609241 43.801918666666666
2929 2929 PT 10.86889 44.038326
5753 5753 SI 11.695838 43.004967
10824 10824 LI 10.435689 43.390526
12972 12972 GR 11.71446 42.68171
3710 3710 SI 11.330006 43.318073
8035 8035 PI 10.524624 43.71035094387755
11179 11179 PI 10.398259 43.714886
8870 8870 PI 10.402086 43.7126
629 629 PT 10.938024 43.93281
12419 12419 AR 11.882083 43.4626
6337 6337 FI 11.186601 43.834774
268 268 GR 10.923608769731644 42.7592803841319
7394 7394 FI 11.191361 43.51687
5389 5389 SI 11.767632 42.89627
5021 5021 SI 11.34332 43.28813
5144 5144 SI 11.1521 43.46734
9731 9731 PI 10.45902 43.75823
7098 7098 FI 11.240644 43.784206
2198 2198 FI 11.25389 43.776848
2793 2793 FI 11.231271 43.784454
273 273 FI 11.247502 43.77123
14234 14234 LU 10.506048 43.84532
8857 8857 PI 10.636795 43.66401318229114
2846 2846 PT 10.91647 43.93569
3928 3928 SI 11.327669 43.315247
14251 14251 LU 10.243376 43.86552
275 275 GR 11.345687 42.401817
8587 8587 PI 10.289305 43.617744
10353 10353 LI 10.43332 43.39376
10893 10893 LI 10.618776 43.23374
10556 10556 LI 10.377437 42.74571
906 906 GR 11.20449 42.39397
948 948 GR 11.20603 42.39218
1708 1708 GR 11.54854 42.55792
3747 3747 SI 11.425381 43.40294
900 900 GR 11.114561 42.760765
5387 5387 SI 11.908271 43.016552
10886 10886 LI 10.309486 43.549587
1017 1017 FI 11.253592 43.771706
2738 2738 FI 11.200993 43.83361
12412 12412 AR 11.765876 43.722237
9921 9921 LI 10.301928 43.53944
12219 12219 AR 11.86313 43.46122
12130 12130 AR 11.87567 43.46172
13518 13518 AR 11.837792 43.462227
6766 6766 FI 11.155578 43.87696
1344 1344 FI 11.12036 43.822643
14786 14786 LU 10.25257 43.89594
12971 12971 GR 11.24814 42.49077
280 280 GR 10.942658 42.78923
5475 5475 SI 11.042636 43.464485
10543 10543 LI 10.700609 43.040833
13118 13118 GR 11.068778 42.870514
13344 13344 GR 11.34009 42.42124
873 873 FI 11.247979 43.771675
11895 11895 LI 10.549223 43.17992
14453 14453 LU 10.503327 43.841114
461 461 PT 10.915268 43.933525
1911 1911 FI 11.26139 43.76414
3925 3925 SI 11.329632 43.31829
2407 2407 FI 11.264027 43.77348
14260 14260 LU 10.243866 43.865646
11573 11573 LI 10.5175 43.312164
10679 10679 LI 10.530887 43.240845
3320 3320 PT 10.80932 44.0555
8502 8502 PI 10.753511 43.344597
10498 10498 LI 10.140888 42.806698
3627 3627 SI 11.445494 43.46526
4137 4137 SI 11.321549 43.484917
7344 7344 FI 11.257125 43.77675
289 289 FI 11.266221 43.777245
10532 10532 LI 10.238113 42.749992
10762 10762 LI 10.200925 42.8061
7233 7233 MS 10.155626 44.086155
3952 3952 SI 11.463544 43.413597
6502 6502 FI 11.03792 43.54636
4725 4725 SI 11.33484 43.31822
3999 3999 SI 11.666615 43.188393
5715 5715 SI 11.66667 43.15
2312 2312 FI 11.262179 43.770058
292 292 FI 11.17448 43.56238
3702 3702 SI 11.34773 43.422604
9026 9026 PO 11.09741 43.86035
443 443 FI 11.116942 43.77129
2385 2385 FI 11.267139 43.771408
5461 5461 SI 11.149233 43.466377
10477 10477 LI 10.324101 43.553432
10517 10517 LI 10.311715 43.550888
12842 12842 AR 11.866273 43.52528
9379 9379 PO 11.06656 43.88708
14431 14431 LU 10.501433 43.84306
11935 11935 AR 11.97089 43.25238
13420 13420 AR 11.53025 43.56489
10047 10047 LI 10.302753 43.538647
9588 9588 PI 10.608874 43.603863203125
2950 2950 PT 10.742806 44.1297
13138 13138 GR 10.762418 42.91801
13262 13262 GR 10.881583 42.764877
1513 1513 GR 10.8907 43.05145
13325 13325 GR 10.882613 43.025528
12937 12937 GR 10.888028 43.050205
4068 4068 SI 11.82883 43.063145
6951 6951 FI 11.117131 43.805717
6038 6038 FI 11.001828 43.714333
6203 6203 FI 11.12767 43.79531
14513 14513 PO 11.103 43.96391
7212 7212 MS 10.044786 44.039707
7252 7252 MS 10.068847 44.027588
1674 1674 FI 10.790075 43.73729
12821 12821 AR 11.77261 43.72633
8476 8476 PI 10.572109 43.41270412037037
15495 15495 LU 10.64937 43.91304
4318 4318 MS 10.143687 44.038795
1698 1698 GR 11.552907 42.855152
8114 8114 PI 10.279175 43.6604
8868 8868 PI 10.403619 43.71601
13708 13708 GR 10.758004 42.92372
2934 2934 PT 10.916569 43.932804
8442 8442 PI 10.857524 43.40100281544472
2314 2314 FI 11.238444 44.001106
1842 1842 FI 11.132022 43.721424
1468 1468 FI 11.460576 43.69043
5709 5709 SI 11.67782 43.07707
6465 6465 FI 11.27312 43.77043
14419 14419 LU 10.577672 43.858673
15383 15383 LU 10.49976 43.84304
14920 14920 LU 10.479672 44.18699
13027 13027 GR 11.133628 42.639404
9390 9390 PO 11.10444 43.87389
11365 11365 PI 10.398598 43.71195
1906 1906 FI 11.045878 43.54905
5321 5321 SI 11.331011 43.324066
13062 13062 GR 11.491708 42.62
655 655 FI 11.223416 43.977108
14868 14868 LU 10.235789 43.879074
6402 6402 FI 11.215827 43.572193
13452 13452 AR 11.654767 43.669186
11317 11317 LI 10.470007 43.396152
12891 12891 GR 10.881594 42.763954
13338 13338 GR 11.109616 42.76333
3967 3967 SI 11.373309 43.48648
1787 1787 FI 11.264241 43.769634
2172 2172 FI 11.253084 43.775105
11821 11821 LI 10.491483 42.98947
911 911 GR 11.763759 42.75466
13053 13053 GR 11.202683 42.890934
1507 1507 GR 11.54054 42.87119
13805 13805 GR 11.238526 42.867413
897 897 GR 11.606988 42.89122
1182 1182 GR 11.01124 42.86783
12918 12918 GR 11.020504 42.890415
4804 4804 SI 11.868889 43.02833
11903 11903 AR 11.724923 43.33181
11366 11366 PI 10.739405 43.1867101002182
7191 7191 MS 10.143014 43.980797
5772 5772 SI 11.590493 42.97367
5737 5737 SI 11.603558 43.05639
8990 8990 PO 11.041739 43.92472
14720 14720 LU 10.51639 43.857616
15104 15104 LU 10.503899 43.84244
8345 8345 PI 10.4052 43.71269
10526 10526 LI 10.390261 42.761997
3111 3111 PT 10.982351 43.904114
10753 10753 LI 10.527003 42.922585
