"covidMeasure","latitude","longitude","name","province","selected","shared name"
"0","43.01114","11.61383","4065","SI","false","4065"
"0","43.99404","11.353619","6830","FI","false","6830"
"0","43.61873","11.471569","325","FI","false","325"
"0","43.61894","11.47182","2498","FI","false","2498"
"0","43.7007577669683","10.70534","8602","PI","false","8602"
"0","43.70044948418382","10.686359","8755","PI","false","8755"
"0","42.717827","10.979757","1155","GR","false","1155"
"0","42.721474","10.975783","1566","GR","false","1566"
"0","43.274628","11.985709","12640","AR","false","12640"
"0","43.66401428915334","10.657156","8865","PI","false","8865"
"1","43.623425","10.291545","8451","PI","false","8451"
"1","43.88544","10.778077","2697","PT","false","2697"
"0","43.896164","10.789552","810","PT","false","810"
"0","43.832104","10.306519","15783","LU","false","15783"
"0","42.801655","10.325359","11545","LI","false","11545"
"0","43.399113","10.496106","8432","PI","false","8432"
"0","43.544563","11.3164","1746","FI","false","1746"
"0","43.32026","11.330132","3713","SI","false","3713"
"0","43.88034","11.09737","9225","PO","false","9225"
"0","43.93565","10.92052","2861","PT","false","2861"
"0","43.77277","11.251448","2118","FI","false","2118"
"0","43.771893","11.249645","3427","FI","false","3427"
"0","43.764935","11.259948","5941","FI","false","5941"
"0","43.767357","11.251588","2264","FI","false","2264"
"0","43.775906","11.252094","6839","FI","false","6839"
"0","43.772686","11.247019","2614","FI","false","2614"
"0","43.770218","11.258714","2478","FI","false","2478"
"0","43.770584","11.255508","2581","FI","false","2581"
"0","42.7663","10.398079","10881","LI","false","10881"
"0","43.7707","11.253562","7335","FI","false","7335"
"0","43.769554","11.25486","2344","FI","false","2344"
"0","43.711308","10.421907","8624","PI","false","8624"
"0","43.206314","11.14836","5265","SI","false","5265"
"0","43.58702","11.99561","12856","AR","false","12856"
"0","43.540955","12.055535","12861","AR","false","12861"
"0","43.572384","12.137925","12476","AR","false","12476"
"0","43.45479","11.871494","12034","AR","false","12034"
"0","43.06074","11.489963","5501","SI","false","5501"
"0","43.554573","10.307969","9965","LI","false","9965"
"0","43.78109","11.59655","6384","FI","false","6384"
"0","42.62018","11.491805","13681","GR","false","13681"
"0","43.95986","10.172589","14336","LU","false","14336"
"0","43.95087","10.176645","15558","LU","false","15558"
"0","44.00432","10.151672","7214","MS","false","7214"
"0","43.927372","10.199656","14746","LU","false","14746"
"0","44.31685","10.06712","7178","MS","false","7178"
"0","43.331955","11.724724","12423","AR","false","12423"
"0","44.11785","11.379025","677","FI","false","677"
"0","44.118565","11.379331","6733","FI","false","6733"
"0","44.11842","11.37895","7820","FI","false","7820"
"0","43.05932","11.604725","3642","SI","false","3642"
"0","43.77608","11.256676","2217","FI","false","2217"
"0","43.928253","10.198713","14258","LU","false","14258"
"0","44.00232","10.23186","15770","LU","false","15770"
"0","43.32706402985536","10.620606","11190","PI","false","11190"
"0","43.370613","10.463403","10416","LI","false","10416"
"0","43.31599150417","10.668167","9499","PI","false","9499"
"0","43.514347","10.876272","2483","FI","false","2483"
"0","43.40072373309916","10.861292","8581","PI","false","8581"
"0","43.40069787675032","10.862506","8636","PI","false","8636"
"0","43.40124661060449","10.850837","8318","PI","false","8318"
"0","43.5484288685016","10.72084","9823","PI","false","9823"
"0","43.400653913658296","10.85942","8670","PI","false","8670"
"0","43.402858384697446","10.874913","7947","PI","false","7947"
"0","43.36514195312501","10.813589","8842","PI","false","8842"
"0","43.3148162200457","10.631944","11170","PI","false","11170"
"0","43.29586","10.496173","10760","LI","false","10760"
"0","43.5489536","10.721111","7953","PI","false","7953"
"0","43.31034","10.514735","11546","LI","false","11546"
"0","43.4697","11.15411","5006","SI","false","5006"
"0","43.66389820634207","10.64182","9857","PI","false","9857"
"1","43.770462","11.240463","2439","FI","false","2439"
"0","42.92719","10.52049","10212","LI","false","10212"
"0","43.66370381974981","10.638952","11275","PI","false","11275"
"0","44.09435","10.423108","14445","LU","false","14445"
"0","44.00018","10.604205","14321","LU","false","14321"
"0","43.849995","10.832511","3009","PT","false","3009"
"0","43.549145","11.045083","334","FI","false","334"
"1","43.548737","11.043139","1861","FI","false","1861"
"0","43.715508","10.399798","8349","PI","false","8349"
"0","43.8405","10.48957","15308","LU","false","15308"
"0","43.840588","10.489917","15670","LU","false","15670"
"0","44.04334","10.02456","4513","MS","false","4513"
"0","44.00785","10.1118","4313","MS","false","4313"
"0","43.77266","11.257729","7667","FI","false","7667"
"0","42.74793","11.11668","1027","GR","false","1027"
"0","42.770992","11.120244","1119","GR","false","1119"
"0","42.621777","11.490538","13179","GR","false","13179"
"0","42.63455","11.66781","1291","GR","false","1291"
"1","42.6349","11.669964","13329","GR","false","13329"
"0","43.845085","10.503954","14484","LU","false","14484"
"0","42.76406","10.88111","337","GR","false","337"
"0","42.43558316363637","11.116461981818176","1412","GR","false","1412"
"0","43.25997","11.97604","13430","AR","false","13430"
"0","42.80537","10.1997","10946","LI","false","10946"
"0","42.56497","11.16846","343","GR","false","343"
"1","43.771046","11.266368","3169","FI","false","3169"
"0","43.752598","11.194592","839","FI","false","839"
"0","42.824524","10.26984","10854","LI","false","10854"
"0","43.68270659660521","10.600742","8779","PI","false","8779"
"0","43.73878496893554","10.688233","11242","PI","false","11242"
"0","43.647083","10.284728","8403","PI","false","8403"
"0","43.777744","11.258346","1296","FI","false","1296"
"0","43.544556","10.304986","10193","LI","false","10193"
"0","43.247253","11.285222","5273","SI","false","5273"
"0","42.484657","11.192906","1374","GR","false","1374"
"0","43.86479","10.243539","12540","LU","false","12540"
"0","43.98143","10.147178","4583","MS","false","4583"
"0","43.956287","10.230881","14849","LU","false","14849"
"0","42.814934","10.332008","11803","LI","false","11803"
"0","43.9382","10.192575","14816","LU","false","14816"
"0","43.54998","10.32782","10167","LI","false","10167"
"0","43.90356","10.231744","14716","LU","false","14716"
"0","43.818398","10.259503","13937","LU","false","13937"
"0","42.43689","11.11969","1133","GR","false","1133"
"0","42.644924","11.224216","13335","GR","false","13335"
"0","42.50144","11.20593","353","GR","false","353"
"0","42.64056","11.13308","13190","GR","false","13190"
"0","43.71702","10.406914","11260","PI","false","11260"
"0","43.831547","10.636379","14080","LU","false","14080"
"0","43.841496","10.61134","14097","LU","false","14097"
"0","43.84599","10.50522","14864","LU","false","14864"
"0","42.50178","11.208591","12906","GR","false","12906"
"0","43.920784","10.340378","14045","LU","false","14045"
"0","42.3665","10.91274","659","GR","false","659"
"0","42.760086","10.316451","10209","LI","false","10209"
"0","42.814842","10.332162","11384","LI","false","11384"
"0","42.92412","11.02544","355","GR","false","355"
"0","42.859444","10.421463","10508","LI","false","10508"
"0","42.832695","10.385372","10528","LI","false","10528"
"0","42.948246","10.682779","11544","LI","false","11544"
"0","42.75997","10.110501","10175","LI","false","10175"
"0","43.844284","10.503512","14576","LU","false","14576"
"0","43.84364","10.50232","15355","LU","false","15355"
"0","43.403088","10.419812","10890","LI","false","10890"
"0","43.295982","10.495721","10202","LI","false","10202"
"0","43.299934","10.492655","10410","LI","false","10410"
"0","43.2949","10.50214","11577","LI","false","11577"
"0","44.144405","10.662826","480","PT","false","480"
"0","42.555786","11.165939","361","GR","false","361"
"1","43.31463","11.438017","3681","SI","false","3681"
"0","43.78015","11.51533","6164","FI","false","6164"
"0","43.818077","11.546996","5804","FI","false","5804"
"0","42.761974","11.11399","364","GR","false","364"
"0","43.711727","10.417393","9067","PI","false","9067"
"0","43.83907","10.91991","3044","PT","false","3044"
"0","43.71825","10.94901","6647","FI","false","6647"
"0","43.759865","10.878974","2495","FI","false","2495"
"0","44.03653","10.14132","4537","MS","false","4537"
"0","43.83953","10.501874","14121","LU","false","14121"
"0","44.010075","10.31018","14019","LU","false","14019"
"0","43.88001","10.258827","15581","LU","false","15581"
"0","44.203457","10.358542","15187","LU","false","15187"
"0","42.7463","10.378219","10324","LI","false","10324"
"0","43.893276","10.775768","3255","PT","false","3255"
"0","43.923275","10.924436","601","PT","false","601"
"0","43.941044","10.901108","2933","PT","false","2933"
"0","43.867374","10.990431","2936","PT","false","2936"
"0","43.86291","10.94285","3388","PT","false","3388"
"0","43.86593","10.989711","3126","PT","false","3126"
"0","43.891994","10.960606","3020","PT","false","3020"
"0","43.93165","10.916667","813","PT","false","813"
"0","42.742752","10.236408","10715","LI","false","10715"
"0","43.39997","10.425256","11475","LI","false","11475"
"0","42.927746","10.747244","12925","GR","false","12925"
"0","43.93461","10.916313","761","PT","false","761"
"0","43.95316","10.94119","3410","PT","false","3410"
"0","43.99359878947369","10.303003999999998","15801","LU","false","15801"
"0","43.92199","10.9218","3268","PT","false","3268"
"0","43.851074","10.667842","13995","LU","false","13995"
"0","43.818367","10.490225","15220","LU","false","15220"
"0","43.93222","10.917194","3316","PT","false","3316"
"0","43.81978","10.257572","12586","LU","false","12586"
"0","43.957016","10.231111","12533","LU","false","12533"
"0","43.909958","10.302778","14181","LU","false","14181"
"0","43.821358","10.25916","12527","LU","false","12527"
"1","43.829086","10.290824","14473","LU","false","14473"
"0","43.87321","10.602594","14838","LU","false","14838"
"0","43.917477","10.99431","2997","PT","false","2997"
"0","43.90952","11.0087","376","PT","false","376"
"0","43.902706","11.013825","551","PT","false","551"
"0","43.90374","11.00749","3253","PT","false","3253"
"0","43.91734","10.99464","2892","PT","false","2892"
"0","43.93559","10.917114","2964","PT","false","2964"
"0","43.917362","10.993632","3131","PT","false","3131"
"0","43.48647","11.374949","5453","SI","false","5453"
"0","43.453854","10.400325","10472","LI","false","10472"
"0","43.57098","12.14131","12349","AR","false","12349"
"0","43.5518","10.91472","7033","FI","false","7033"
"0","42.715633","10.98266","13775","GR","false","13775"
"0","43.839714","10.481457","14101","LU","false","14101"
"0","43.554604","10.30801","10562","LI","false","10562"
"0","43.06059","10.616226","10665","LI","false","10665"
"0","43.096436","10.542324","11840","LI","false","11840"
"0","43.8664","10.251024","15666","LU","false","15666"
"0","43.87175","10.78014","3019","PT","false","3019"
"0","43.573845","10.890556","2532","FI","false","2532"
"0","43.561783","11.036349","7035","FI","false","7035"
"0","43.866074","10.266961","14489","LU","false","14489"
"0","43.89517","10.227233","14105","LU","false","14105"
"0","44.009274","10.098828","7133","MS","false","7133"
"0","42.749138","10.245304","10927","LI","false","10927"
"0","43.90106","10.6919","2913","PT","false","2913"
"0","43.90377072549018","10.692175235294116","3569","PT","false","3569"
"0","43.82752","10.65191","15716","LU","false","15716"
"1","43.85094","10.667969","14439","LU","false","14439"
"0","43.841522","10.659407","14122","LU","false","14122"
"0","43.880062","10.596987","14677","LU","false","14677"
"0","43.71309603977396","10.79362","9784","PI","false","9784"
"0","43.77435","11.254893","1860","FI","false","1860"
"0","43.765594","11.249488","796","FI","false","796"
"0","43.555607","10.308208","10697","LI","false","10697"
"0","43.958553","11.036944","656","PT","false","656"
"0","43.876698","10.979296","3479","PT","false","3479"
"0","43.84863","10.98444","2820","PT","false","2820"
"0","43.881676","10.972835","2875","PT","false","2875"
"0","43.8236","10.995575","9133","PO","false","9133"
"0","43.939472","10.920344","2973","PT","false","2973"
"0","43.880753","10.778353","3419","PT","false","3419"
"0","43.881298","10.779444","600","PT","false","600"
"0","43.87974","10.78294","2814","PT","false","2814"
"0","43.35789634303399","10.600097","11159","PI","false","11159"
"0","43.95073","11.394591","373","FI","false","373"
"0","43.960793","11.042754","587","PT","false","587"
"0","43.46664","11.8831","12298","AR","false","12298"
"0","43.925888","11.6179","3052","FI","false","3052"
"0","43.018993","11.90375","4092","SI","false","4092"
"0","42.745457","10.377824","10851","LI","false","10851"
"0","43.97725","11.124126","9400","PO","false","9400"
"0","43.57791724645403","10.507122","8764","PI","false","8764"
"0","43.57489","10.335957","10010","LI","false","10010"
"0","43.2377","10.52868","11036","LI","false","11036"
"0","43.723587","10.409935","8444","PI","false","8444"
"0","43.805912","10.566277","14433","LU","false","14433"
"0","43.76917","11.25143","5900","FI","false","5900"
"0","43.833183","11.208445","5782","FI","false","5782"
"0","43.76825","11.257872","2229","FI","false","2229"
"0","43.76987","11.28184","2859","FI","false","2859"
"0","44.00128","10.188253","15665","LU","false","15665"
"1","44.03736","10.143973","4333","MS","false","4333"
"0","42.918995","10.7625","13064","GR","false","13064"
"0","44.041103","10.130989","4348","MS","false","4348"
"0","43.79287","11.820022","12469","AR","false","12469"
"0","43.96016","10.169068","15335","LU","false","15335"
"0","43.458187","10.368297","11496","LI","false","11496"
"0","43.66294706492903","10.650671","8008","PI","false","8008"
"0","44.00888","10.101268","7192","MS","false","7192"
"0","43.71012","10.400096","8539","PI","false","8539"
"0","43.717422","10.401458","11269","PI","false","11269"
"0","43.702095","10.40069","8199","PI","false","8199"
"1","43.71756","10.403464","11201","PI","false","11201"
"0","42.760647","11.112703","13274","GR","false","13274"
"0","43.21103891735586","10.891386","8740","PI","false","8740"
"0","43.545033","10.314236","10022","LI","false","10022"
"0","43.55793","10.313646","10484","LI","false","10484"
"0","42.801144","10.270296","11782","LI","false","11782"
"0","43.66386848657456","10.633789","8787","PI","false","8787"
"0","43.79652","11.214691","2882","FI","false","2882"
"0","43.78514","11.2352","6423","FI","false","6423"
"0","43.850857","11.175339","605","FI","false","605"
"0","43.774555","11.244611","795","FI","false","795"
"0","43.55459","10.307366","10645","LI","false","10645"
"0","43.96261","10.8936","2732","PT","false","2732"
"0","43.83123","11.199475","5994","FI","false","5994"
"0","43.879192","11.07576","9209","PO","false","9209"
"0","43.438835","11.766106","12414","AR","false","12414"
"0","43.591423","11.216278","1326","FI","false","1326"
"0","43.77047","11.242286","7644","FI","false","7644"
"0","43.724583","11.244814","2124","FI","false","2124"
"0","43.969353","10.971322","3333","PT","false","3333"
"1","44.119617","10.019537","4344","MS","false","4344"
"0","44.206947","9.969067","4312","MS","false","4312"
"0","44.208893","9.919378","7147","MS","false","7147"
"0","43.980873","10.142499","4184","MS","false","4184"
"1","43.93606","10.913691","694","PT","false","694"
"0","43.99794","10.114781","4292","MS","false","4292"
"0","44.2151","9.96715","4683","MS","false","4683"
"0","43.314117","10.515325","11663","LI","false","11663"
"0","43.87681","10.978885","754","PT","false","754"
"0","43.88335","11.09068","9285","PO","false","9285"
"0","43.56798021428572","10.617568","7999","PI","false","7999"
"0","43.548523","10.858879","3481","FI","false","3481"
"0","43.92974","10.90775","3082","PT","false","3082"
"0","43.8402","10.573161","14387","LU","false","14387"
"0","43.817947","10.570479","14715","LU","false","14715"
"0","44.09378","10.477019","14210","LU","false","14210"
"0","43.405773","10.409113","10804","LI","false","10804"
"0","42.74192","10.236213","10230","LI","false","10230"
"1","43.877174","11.074242","9198","PO","false","9198"
"1","43.871384","10.762402","3002","PT","false","3002"
"0","43.84317","10.654878","14639","LU","false","14639"
"0","43.886963","10.770827","403","PT","false","403"
"0","43.928635","10.918438","469","PT","false","469"
"0","44.12783","10.74889","422","PT","false","422"
"0","44.00784","10.098408","4492","MS","false","4492"
"0","43.79491","11.2332","7629","FI","false","7629"
"1","43.931522","10.196368","14834","LU","false","14834"
"0","43.544094","10.303221","10664","LI","false","10664"
"0","43.9425","10.978653","431","PT","false","431"
"0","43.71637","10.404117","8000","PI","false","8000"
"0","43.92156","10.866642","779","PT","false","779"
"0","43.87963","11.096179","9363","PO","false","9363"
"0","43.89419","11.01236","3072","PT","false","3072"
"0","43.39154","10.430991","9961","LI","false","9961"
"0","43.391457","10.428709","10113","LI","false","10113"
"0","43.352097","10.455444","11625","LI","false","11625"
"0","43.78305","11.036406","9166","PO","false","9166"
"0","43.97021","10.706536","794","PT","false","794"
"0","43.865265","10.699632","515","PT","false","515"
"0","43.92878","10.91926","2057","PT","false","2057"
"0","43.91672","10.87553","3227","PT","false","3227"
"0","42.97961","10.686709","10903","LI","false","10903"
"0","43.78026","10.427031","11207","PI","false","11207"
"0","42.766384","10.396674","11606","LI","false","11606"
"0","43.35779","10.454653","10704","LI","false","10704"
"0","43.9778","10.141166","4574","MS","false","4574"
"0","43.90367","10.6885","3426","PT","false","3426"
"0","43.71827","10.40349","8010","PI","false","8010"
"0","43.849945","10.508192","15844","LU","false","15844"
"0","43.648994","10.284593","8179","PI","false","8179"
"0","43.777782","10.379788","8521","PI","false","8521"
"0","43.558174","10.478389","10445","LI","false","10445"
"0","42.74947","10.239777","10694","LI","false","10694"
"0","43.553703","10.315056","10518","LI","false","10518"
"0","43.923466","10.326836","14829","LU","false","14829"
"0","43.67913164505794","10.825771","8239","PI","false","8239"
"0","43.943302","10.75579","470","PT","false","470"
"0","43.773792","11.256408","2448","FI","false","2448"
"0","42.720764","10.977008","1201","GR","false","1201"
"0","42.707527","11.116547","13257","GR","false","13257"
"0","42.713577","10.984959","13270","GR","false","13270"
"0","43.09306","11.782181","3626","SI","false","3626"
"0","43.310986","10.517483","9976","LI","false","9976"
"0","43.954193","10.32149","13981","LU","false","13981"
"0","43.461258","10.360764","11000","LI","false","11000"
"0","43.925865","10.19863","15838","LU","false","15838"
"0","44.203712","10.012136","4306","MS","false","4306"
"0","43.71655","10.402136","8598","PI","false","8598"
"0","43.72902399553516","10.575922","8509","PI","false","8509"
"0","43.64972","10.284631","8716","PI","false","8716"
"0","43.83511","10.62084","14843","LU","false","14843"
"1","43.99385","10.362992","14747","LU","false","14747"
"1","43.961052","10.169338","14832","LU","false","14832"
"0","44.2002","10.230036","14455","LU","false","14455"
"0","44.052624","10.766685","2745","PT","false","2745"
"0","43.845642","10.513774","14498","LU","false","14498"
"1","42.521126","11.326097","13018","GR","false","13018"
"0","43.529263","11.575009","12168","AR","false","12168"
"0","42.439854","11.212306","902","GR","false","902"
"0","43.68339","11.82772","12093","AR","false","12093"
"0","43.352684","11.265046","3739","SI","false","3739"
"0","43.71836","10.399924","8563","PI","false","8563"
"0","43.04778","9.843114","9991","LI","false","9991"
"0","43.47292","11.280055","4020","SI","false","4020"
"0","43.413094","11.159476","5597","SI","false","5597"
"0","43.32143","11.328236","4105","SI","false","4105"
"0","43.95763","10.230532","14367","LU","false","14367"
"0","43.86933","10.244239","14271","LU","false","14271"
"0","43.819843","10.844722","472","PT","false","472"
"0","43.857224","10.436813","14466","LU","false","14466"
"0","43.885754","10.230301","14028","LU","false","14028"
"0","43.97223","10.815258","386","PT","false","386"
"0","43.69381822085736","10.583804","8815","PI","false","8815"
"0","43.90223","10.89102","3413","PT","false","3413"
"0","43.957325","10.167313","14107","LU","false","14107"
"0","42.70153","11.568595","12995","GR","false","12995"
"0","43.872185","10.623515","14400","LU","false","14400"
"0","42.426003","11.119274","13680","GR","false","13680"
"0","42.921494","10.759203","387","GR","false","387"
"0","43.059578","11.608575","4135","SI","false","4135"
"0","43.295094","11.309769","5622","SI","false","5622"
"0","43.24544","11.407117","4134","SI","false","4134"
"0","42.92484","10.75584","1603","GR","false","1603"
"0","43.127186","11.745956","4059","SI","false","4059"
"0","43.673935","10.273003","8766","PI","false","8766"
"0","43.70256","10.417694","8125","PI","false","8125"
"0","43.66207","10.36946","8655","PI","false","8655"
"0","43.84783","10.247285","14252","LU","false","14252"
"0","43.542732","10.304572","10642","LI","false","10642"
"0","43.54222","10.30467","11418","LI","false","11418"
"0","42.81358","10.323447","10982","LI","false","10982"
"0","43.77265","11.259023","2588","FI","false","2588"
"0","43.88333","10.483611","14694","LU","false","14694"
"0","43.853676","10.36273","14104","LU","false","14104"
"0","43.83028","10.49729","15858","LU","false","15858"
"1","43.84073","10.614562","13979","LU","false","13979"
"0","44.10244","10.54397","15274","LU","false","15274"
"0","43.81989","10.51794","15724","LU","false","15724"
"0","43.79623","10.50806","13986","LU","false","13986"
"0","44.07863","11.049433","2958","PT","false","2958"
"0","44.0268","11.12234","9045","PO","false","9045"
"0","43.868156","10.249814","14437","LU","false","14437"
"0","44.031742","10.068748","4343","MS","false","4343"
"0","44.0265","10.067904","4593","MS","false","4593"
"0","43.81375","11.018069","9153","PO","false","9153"
"0","43.811604","11.077089","6232","FI","false","6232"
"0","42.607193","11.624804","974","GR","false","974"
"0","44.05291","10.84858","3493","PT","false","3493"
"0","44.035583","10.123881","4330","MS","false","4330"
"1","43.718014","10.3972","11196","PI","false","11196"
"0","43.72109","10.402131","11210","PI","false","11210"
"0","43.671349000000006","10.57331","8137","PI","false","8137"
"0","43.7289284163528","10.58989","8524","PI","false","8524"
"0","43.67641356871971","10.51763","8829","PI","false","8829"
"0","43.821705","10.903411","2866","PT","false","2866"
"0","43.89269","10.739722","2996","PT","false","2996"
"0","44.012127","10.118902","7186","MS","false","7186"
"0","43.316605","11.33283","5676","SI","false","5676"
"0","43.911358","10.858295","2955","PT","false","2955"
"0","43.846466","10.507222","15390","LU","false","15390"
"0","43.88065","11.101927","14512","PO","false","14512"
"0","43.88032","11.1024","8928","PO","false","8928"
"0","43.84441","10.509072","14475","LU","false","14475"
"0","42.70144","11.568613","13845","GR","false","13845"
"0","43.769157","11.261175","391","FI","false","391"
"0","43.766644","11.247536","7283","FI","false","7283"
"0","43.84317","10.498274","14784","LU","false","14784"
"0","43.461246","11.877694","12153","AR","false","12153"
"0","43.46468","11.8827","12365","AR","false","12365"
"0","43.46277","11.879761","11919","AR","false","11919"
"0","43.46338","11.896863","12126","AR","false","12126"
"0","43.4575","11.85695","12334","AR","false","12334"
"0","43.462944","11.879761","12681","AR","false","12681"
"0","43.367195","11.8077","12700","AR","false","12700"
"0","43.772057","11.249776","3621","FI","false","3621"
"0","44.144558","10.687243","527","PT","false","527"
"0","44.01234","10.09407","7152","MS","false","7152"
"0","44.0576","10.443346","15807","LU","false","15807"
"0","43.28784","11.454284","5464","SI","false","5464"
"0","43.841618","10.502879","14033","LU","false","14033"
"0","43.827858","10.864172","2894","PT","false","2894"
"0","43.5464","10.306742","11430","LI","false","11430"
"0","44.147774","10.664721","406","PT","false","406"
"0","43.721375","10.934263","5806","FI","false","5806"
"0","42.63425","11.668093","12929","GR","false","12929"
"0","43.497517","10.34515","9952","LI","false","9952"
"0","43.601982","10.291633","8296","PI","false","8296"
"0","43.537636418783606","10.676439","9634","PI","false","9634"
"0","43.270794","11.747282","12411","AR","false","12411"
"0","43.776615","11.252711","6765","FI","false","6765"
"0","44.022976","11.195833","2420","FI","false","2420"
"0","43.86244","10.244175","14162","LU","false","14162"
"0","43.894352","10.305768","14495","LU","false","14495"
"0","43.082447","10.536667","10134","LI","false","10134"
"0","42.99704","11.283071","13287","GR","false","13287"
"0","43.40077984113195","10.858056","8894","PI","false","8894"
"0","43.276188","11.985583","12727","AR","false","12727"
"0","43.884663","10.76813","1724","PT","false","1724"
"0","43.721386","10.443953","11236","PI","false","11236"
"1","43.68873938227768","10.514083","8835","PI","false","8835"
"0","43.67287","10.276722","9771","PI","false","9771"
"0","43.932095","10.195933","14053","LU","false","14053"
"0","43.88685","10.23046","15353","LU","false","15353"
"0","43.56556","11.53152","13410","AR","false","13410"
"0","43.910095","10.339547","14485","LU","false","14485"
"0","43.87039","10.339539","14290","LU","false","14290"
"0","43.873047","10.238996","14170","LU","false","14170"
"0","43.931374","10.910726","396","PT","false","396"
"0","43.93685","10.90058","3564","PT","false","3564"
"0","42.9287","11.70186","5442","SI","false","5442"
"0","44.009766","10.157751","7249","MS","false","7249"
"0","43.711243","10.403572","11253","PI","false","11253"
"0","43.857033","10.915397","2678","PT","false","2678"
"0","43.891098","10.226194","15663","LU","false","15663"
"0","43.96543","10.91109","3086","PT","false","3086"
"0","42.751564","10.211676","10457","LI","false","10457"
"0","43.46474","11.880603","12867","AR","false","12867"
"0","42.802376","10.136083","10777","LI","false","10777"
"0","43.5504","10.311944","10674","LI","false","10674"
"0","43.85139","10.980139","2699","PT","false","2699"
"0","42.43999","11.115517","1690","GR","false","1690"
"0","44.061497","10.031214","4428","MS","false","4428"
"0","43.07725","11.678124","5723","SI","false","5723"
"0","43.462757","11.87982","12737","AR","false","12737"
"0","43.62651","12.119036","12509","AR","false","12509"
"0","43.8846","10.76996","2891","PT","false","2891"
"0","43.768784","11.254589","2616","FI","false","2616"
"1","42.71573","10.98244","401","GR","false","401"
"0","43.835484","10.91874","2951","PT","false","2951"
"0","43.057777","11.490435","5494","SI","false","5494"
"0","42.745365","10.378776","10492","LI","false","10492"
"0","42.74115","10.367397","11119","LI","false","11119"
"0","42.863827","10.42024","9986","LI","false","9986"
"0","43.53542","11.234514","2455","FI","false","2455"
"0","43.871056","10.240406","14047","LU","false","14047"
"0","43.846794","10.997197","3099","PT","false","3099"
"1","43.4226","11.126888","4042","SI","false","4042"
"0","43.872093","10.248225","14790","LU","false","14790"
"0","43.679317","11.445117","3423","FI","false","3423"
"0","43.91683","10.25991","15447","LU","false","15447"
"0","43.46433","11.883122","12515","AR","false","12515"
"0","43.311623","10.517091","10026","LI","false","10026"
"0","43.877037","10.242692","15294","LU","false","15294"
"0","43.84633","10.97707","3139","PT","false","3139"
"0","43.93131","10.900386","788","PT","false","788"
"0","43.711933","10.396878","8689","PI","false","8689"
"0","43.793297","10.47719","14684","LU","false","14684"
"0","43.931713","10.927053","2677","PT","false","2677"
"0","43.66541","10.2764","9721","PI","false","9721"
"0","43.80374","10.45172","7942","PI","false","7942"
"0","43.67051808804735","10.753141","8762","PI","false","8762"
"0","43.71783","10.38308","8087","PI","false","8087"
"0","44.18614","10.29237","15295","LU","false","15295"
"0","43.86006","10.49518","15378","LU","false","15378"
"0","43.850002","10.501162","15763","LU","false","15763"
"0","43.56689","10.382003","11783","LI","false","11783"
"0","43.2624","11.975426","12669","AR","false","12669"
"0","42.74894","10.245682","11671","LI","false","11671"
"0","43.27512","11.98489","12481","AR","false","12481"
"0","43.21352","10.564456","10588","LI","false","10588"
"0","43.486496","10.362842","11527","LI","false","11527"
"0","43.779156","11.250834","2471","FI","false","2471"
"0","43.468933","11.042204","4039","SI","false","4039"
"1","43.871387","10.246389","13992","LU","false","13992"
"0","43.78419","11.240528","3336","FI","false","3336"
"0","42.408367","11.371301","1465","GR","false","1465"
"0","43.86566","10.25601","14793","LU","false","14793"
"0","43.845554","10.506696","14008","LU","false","14008"
"0","43.0942","11.781407","4032","SI","false","4032"
"0","43.7715","11.261119","2281","FI","false","2281"
"0","43.410843","10.409501","10925","LI","false","10925"
"0","44.123325","10.399747","13975","LU","false","13975"
"0","42.800636","10.318859","10678","LI","false","10678"
"0","42.859276","10.421814","9933","LI","false","9933"
"0","44.161884","10.241093","14203","LU","false","14203"
"0","43.99466","10.119802","4181","MS","false","4181"
"0","43.67175","11.292264","2458","FI","false","2458"
"0","43.62448","10.288489","8856","PI","false","8856"
"1","43.641132","10.286656","11248","PI","false","11248"
"0","43.28709","11.60281","3922","SI","false","3922"
"0","43.320137","11.328936","4097","SI","false","4097"
"0","43.95788","10.231453","14312","LU","false","14312"
"0","44.026085","10.069274","7181","MS","false","7181"
"0","44.09329","11.2783","7902","FI","false","7902"
"0","44.211","10.353205","15415","LU","false","15415"
"0","43.906548","10.21806","15486","LU","false","15486"
"0","43.92542","11.489101","2339","FI","false","2339"
"0","44.09242","11.641287","6143","FI","false","6143"
"0","43.895634","10.734082","411","PT","false","411"
"0","43.71926","10.397414","8653","PI","false","8653"
"0","43.7173","10.404114","11224","PI","false","11224"
"0","43.548416","10.31055","11009","LI","false","11009"
"0","43.867977","10.245986","14268","LU","false","14268"
"1","43.67722258353855","10.548197","11264","PI","false","11264"
"0","43.966324","10.182512","14723","LU","false","14723"
"1","43.41612","11.211244","3997","SI","false","3997"
"0","43.75138","11.471074","6829","FI","false","6829"
"0","42.79139","10.11775","10593","LI","false","10593"
"0","43.800774","11.867167","12402","AR","false","12402"
"0","43.66803","11.292284","2650","FI","false","2650"
"0","42.359406","10.921585","13126","GR","false","13126"
"0","43.98621","10.195464","15591","LU","false","15591"
"0","43.524586","11.906853","12841","AR","false","12841"
"0","43.979187","10.23355","14424","LU","false","14424"
"0","43.58696","10.8815","2413","FI","false","2413"
"0","43.996387","11.301667","6579","FI","false","6579"
"0","43.584316","11.316529","6207","FI","false","6207"
