index,PI-positivi,PI-deceduti,PO-positivi,PO-deceduti,LI-positivi,LI-deceduti,FI-positivi,FI-deceduti,AR-positivi,AR-deceduti,PT-positivi,PT-deceduti,GR-positivi,GR-deceduti,MS-positivi,MS-deceduti,SI-positivi,SI-deceduti,LU-positivi,LU-deceduti,PI-new_positivi,PO-new_positivi,LI-new_positivi,FI-new_positivi,AR-new_positivi,PT-new_positivi,GR-new_positivi,MS-new_positivi,SI-new_positivi,LU-new_positivi
2020-12-10,16177,390.0,10109,233.0,8180,259.0,32285,1164.0,10234,205.0,10200,263.0,4036,82.0,7423,373.0,4682,109.0,11902,312.0,68,32,59,138,23,44,15,21,16,67
2020-12-11,16237,393.0,10137,236.0,8241,259.0,32403,1177.0,10267,210.0,10233,263.0,4046,82.0,7448,373.0,4695,115.0,11973,313.0,60,28,61,118,33,33,10,25,13,71
2020-12-12,16275,394.0,10158,238.0,8260,260.0,32501,1184.0,10286,211.0,10258,264.0,4060,82.0,7473,374.0,4707,117.0,12011,318.0,38,21,19,98,19,25,14,25,12,38
2020-12-13,16321,396.0,10177,241.0,8310,260.0,32617,1195.0,10332,211.0,10288,266.0,4089,85.0,7494,374.0,4722,118.0,12074,318.0,46,19,50,116,46,30,29,21,15,63
2020-12-14,16385,403.0,10224,242.0,8368,262.0,32810,1209.0,10376,212.0,10313,269.0,4099,86.0,7518,375.0,4745,118.0,12149,323.0,64,47,58,193,44,25,10,24,23,75
2020-12-15,16468,403.0,10274,242.0,8442,262.0,32949,1210.0,10408,212.0,10355,270.0,4128,88.0,7565,375.0,4782,120.0,12229,323.0,83,50,74,139,32,42,29,47,37,80
2020-12-16,16530,409.0,10291,242.0,8484,263.0,33035,1218.0,10428,213.0,10375,270.0,4134,88.0,7591,378.0,4827,122.0,12307,324.0,62,17,42,86,20,20,6,26,45,78
2020-12-17,16558,410.0,10308,244.0,8493,264.0,33120,1218.0,10459,214.0,10383,271.0,4141,88.0,7596,378.0,4846,122.0,12325,326.0,28,17,9,85,31,8,7,5,19,18
2020-12-18,16576,415.0,10316,246.0,8519,266.0,33173,1224.0,10474,216.0,10385,272.0,4147,88.0,7611,384.0,4858,122.0,12351,330.0,18,8,26,53,15,2,6,15,12,26
2020-12-19,16602,417.0,10335,246.0,8539,267.0,33234,1228.0,10506,216.0,10403,273.0,4154,89.0,7618,385.0,4882,122.0,12408,335.0,26,19,20,61,32,18,7,7,24,57
2020-12-20,16661,421.0,10355,246.0,8582,268.0,33365,1240.0,10562,216.0,10413,273.0,4175,90.0,7630,386.0,4933,125.0,12465,336.0,59,20,43,131,56,10,21,12,51,57
2020-12-21,16733,423.0,10413,246.0,8636,268.0,33537,1246.0,10621,217.0,10465,276.0,4193,91.0,7670,386.0,4959,127.0,12546,339.0,72,58,54,172,59,52,18,40,26,81
2020-12-22,16779,428.0,10438,249.0,8704,269.0,33721,1253.0,10674,220.0,10493,276.0,4208,91.0,7707,387.0,5008,127.0,12630,346.0,46,25,68,184,53,28,15,37,49,84
2020-12-23,16874,433.0,10463,254.0,8767,269.0,33785,1255.0,10728,220.0,10518,278.0,4221,92.0,7739,389.0,5062,128.0,12703,348.0,95,25,63,64,54,25,13,32,54,73
2020-12-24,16902,435.0,10479,255.0,8808,270.0,33945,1257.0,10753,220.0,10528,279.0,4225,92.0,7750,392.0,5098,128.0,12727,348.0,28,16,41,160,25,10,4,11,36,24
2020-12-25,16940,436.0,10503,255.0,8854,271.0,34027,1261.0,10779,221.0,10537,279.0,4238,95.0,7763,393.0,5126,129.0,12761,350.0,38,24,46,82,26,9,13,13,28,34
2020-12-26,16970,438.0,10532,256.0,8886,274.0,34120,1266.0,10840,223.0,10555,279.0,4246,95.0,7771,395.0,5144,129.0,12801,353.0,30,29,32,93,61,18,8,8,18,40
2020-12-27,17020,444.0,10549,258.0,8930,274.0,34266,1275.0,10881,223.0,10568,279.0,4255,97.0,7786,395.0,5173,131.0,12848,359.0,50,17,44,146,41,13,9,15,29,47
2020-12-28,17091,448.0,10593,259.0,9016,276.0,34445,1281.0,10967,223.0,10615,281.0,4260,98.0,7803,395.0,5239,132.0,12914,360.0,71,44,86,179,86,47,5,17,66,66
2020-12-29,17145,449.0,10637,261.0,9116,277.0,34555,1291.0,11023,223.0,10632,284.0,4276,98.0,7810,398.0,5263,133.0,12938,362.0,54,44,100,110,56,17,16,7,24,24
2020-12-30,17195,452.0,10676,261.0,9185,277.0,34671,1294.0,11093,223.0,10648,285.0,4292,98.0,7845,400.0,5319,134.0,13000,362.0,50,39,69,116,70,16,16,35,56,62
2020-12-31,17240,457.0,10707,261.0,9224,277.0,34831,1301.0,11177,224.0,10686,285.0,4298,98.0,7861,401.0,5334,135.0,13038,362.0,45,31,39,160,84,38,6,16,15,38
2021-01-01,17298,458.0,10731,263.0,9303,279.0,34917,1311.0,11209,228.0,10703,289.0,4300,98.0,7893,402.0,5341,139.0,13080,363.0,58,24,79,86,32,17,2,32,7,42
